animal_a,animal_b,n_shared_ids,modality,condition,similarity
2022-08-02-01,2023-01-09-22,81,Activity,Aligned,0.45935446417636194
2022-08-02-01,2023-01-09-22,81,Multimodal,Aligned,0.46857371297374334
2022-08-02-01,2023-01-09-28,73,Geometry,Aligned,0.1515020932217954
2022-08-02-01,2023-01-09-28,73,Activity,Aligned,0.5886331148080154
2022-08-02-01,2023-01-09-28,73,Multimodal,Aligned,0.37960255375574425
2022-08-02-01,2023-01-13-07,69,Geometry,Aligned,0.9301781688422405
2022-08-02-01,2023-01-13-07,69,Activity,Aligned,0.27574874493797447
2022-08-02-01,2023-01-13-07,69,Multimodal,Aligned,0.34225393233189166
2022-08-02-01,2023-01-16-01,74,Geometry,Aligned,0.9047034960855176
2022-08-02-01,2023-01-16-01,74,Activity,Aligned,0.44173444783254195
2022-08-02-01,2023-01-16-01,74,Multimodal,Aligned,0.4878245906463157
2022-08-02-01,2023-01-16-08,78,Geometry,Aligned,0.9040598010216853
2022-08-02-01,2023-01-16-08,78,Activity,Aligned,0.44206626293703016
2022-08-02-01,2023-01-16-08,78,Multimodal,Aligned,0.4758532390247154
2022-08-02-01,2023-01-16-15,77,Geometry,Aligned,0.9134207566936088
2022-08-02-01,2023-01-16-15,77,Activity,Aligned,0.33799129874630307
2022-08-02-01,2023-01-16-15,77,Multimodal,Aligned,0.4010855617457048
2022-08-02-01,2023-01-16-22,73,Geometry,Aligned,0.660592472353011
2022-08-02-01,2023-01-16-22,73,Activity,Aligned,0.33789119398423634
2022-08-02-01,2023-01-16-22,73,Multimodal,Aligned,0.3556734688079015
2022-08-02-01,2023-01-19-08,72,Geometry,Aligned,0.14493452875811635
2022-08-02-01,2023-01-19-08,72,Activity,Aligned,0.2988797340614581
2022-08-02-01,2023-01-19-08,72,Multimodal,Aligned,0.23326478239330525
2022-08-02-01,2023-01-19-15,47,Geometry,Aligned,0.12559154857746804
2022-08-02-01,2023-01-19-15,47,Activity,Aligned,0.38116479661741304
2022-08-02-01,2023-01-19-15,47,Multimodal,Aligned,0.2695213789826474
2022-08-02-01,2023-01-19-22,81,Geometry,Aligned,0.19084618372058795
2022-08-02-01,2023-01-19-22,81,Activity,Aligned,0.441346549301147
2022-08-02-01,2023-01-19-22,81,Multimodal,Aligned,0.3248343063915194
2022-08-02-01,2023-01-23-01,73,Geometry,Aligned,0.2650815831297069
2022-08-02-01,2023-01-23-01,73,Activity,Aligned,0.48944401214530975
2022-08-02-01,2023-01-23-01,73,Multimodal,Aligned,0.4392579263865532
2022-08-02-01,2023-01-23-08,73,Geometry,Aligned,0.8592307388602958
2022-08-02-01,2023-01-23-08,73,Activity,Aligned,0.3982565269039002
2022-08-02-01,2023-01-23-08,73,Multimodal,Aligned,0.42840521149378197
2022-08-02-01,2023-01-23-15,83,Geometry,Aligned,0.9221445888710426
2022-08-02-01,2023-01-23-15,83,Activity,Aligned,0.5640843307629994
2022-08-02-01,2023-01-23-15,83,Multimodal,Aligned,0.5406228747119347
2022-08-02-01,2023-01-23-21,83,Geometry,Aligned,0.9586587475563493
2022-08-02-01,2023-01-23-21,83,Activity,Aligned,0.5107731371994552
2022-08-02-01,2023-01-23-21,83,Multimodal,Aligned,0.49466382042385415
2022-08-02-01,2022-06-28-01,70,Geometry,Aligned,0.007598609250246316
2022-08-02-01,2022-06-28-01,70,Activity,Aligned,0.5905269231177913
2022-08-02-01,2022-06-28-01,70,Multimodal,Aligned,0.27898637125499015
2022-08-02-01,2022-06-28-07,71,Geometry,Aligned,0.10915641447041591
2022-08-02-01,2022-06-28-07,71,Activity,Aligned,0.5025277048615824
2022-08-02-01,2022-06-28-07,71,Multimodal,Aligned,0.3270606779759195
2022-08-02-01,2023-01-17-01,78,Geometry,Aligned,0.1421739783791833
2022-08-02-01,2023-01-17-01,78,Activity,Aligned,0.4379410441135285
2022-08-02-01,2023-01-17-01,78,Multimodal,Aligned,0.3151480346582067
2022-08-02-01,2023-01-17-07,72,Geometry,Aligned,0.9532277366962799
2022-08-02-01,2023-01-17-07,72,Activity,Aligned,0.4677433739396274
2022-08-02-01,2023-01-17-07,72,Multimodal,Aligned,0.4598554044899332
2022-08-02-01,2023-01-17-14,86,Geometry,Aligned,0.2102283769126891
2022-08-02-01,2023-01-17-14,86,Activity,Aligned,0.3998051516144713
2022-08-02-01,2023-01-17-14,86,Multimodal,Aligned,0.3524381930247272
2022-08-02-01,2023-01-18-01,70,Geometry,Aligned,0.9575569250036363
2022-08-02-01,2023-01-18-01,70,Activity,Aligned,0.5077872417054663
2022-08-02-01,2023-01-18-01,70,Multimodal,Aligned,0.4971216322474631
2023-01-05-01,2023-01-05-18,64,Geometry,Aligned,0.9025978733327101
2023-01-05-01,2023-01-05-18,64,Activity,Aligned,0.36948733363833436
2023-01-05-01,2023-01-05-18,64,Multimodal,Aligned,0.6513918841660365
2023-01-05-01,2023-01-06-01,59,Geometry,Aligned,0.8744928484328649
2023-01-05-01,2023-01-06-01,59,Activity,Aligned,0.5136443465887126
2023-01-05-01,2023-01-06-01,59,Multimodal,Aligned,0.72574978408067
2023-01-05-01,2023-01-06-08,60,Geometry,Aligned,0.9087118047075102
2023-01-05-01,2023-01-06-08,60,Activity,Aligned,0.3048389910129082
2023-01-05-01,2023-01-06-08,60,Multimodal,Aligned,0.6429315848549102
2023-01-05-01,2023-01-09-08,42,Geometry,Aligned,0.8396962506453425
2023-01-05-01,2023-01-09-08,42,Activity,Aligned,0.29485385314181634
2023-01-05-01,2023-01-09-08,42,Multimodal,Aligned,0.5745924552276711
2023-01-05-01,2023-01-09-15,70,Geometry,Aligned,0.913624370716475
2023-01-05-01,2023-01-09-15,70,Activity,Aligned,0.2875370851033872
2023-01-05-01,2023-01-09-15,70,Multimodal,Aligned,0.656662564641734
2023-01-05-01,2023-01-09-22,65,Geometry,Aligned,0.9163490757607118
2023-01-05-01,2023-01-09-22,65,Activity,Aligned,0.36819986888545314
2023-01-05-01,2023-01-09-22,65,Multimodal,Aligned,0.6712197625594055
2023-01-05-01,2023-01-09-28,62,Geometry,Aligned,0.8310207966937391
2023-01-05-01,2023-01-09-28,62,Activity,Aligned,0.5001679586978068
2023-01-05-01,2023-01-09-28,62,Multimodal,Aligned,0.6839487169601872
2023-01-05-01,2023-01-13-07,52,Geometry,Aligned,0.9357474113005397
2023-01-05-01,2023-01-13-07,52,Activity,Aligned,0.33890378559001133
2023-01-05-01,2023-01-13-07,52,Multimodal,Aligned,0.691222445661078
2023-01-05-01,2023-01-16-01,62,Geometry,Aligned,0.9254954113126921
2023-01-05-01,2023-01-16-01,62,Activity,Aligned,0.5152366460950984
2023-01-05-01,2023-01-16-01,62,Multimodal,Aligned,0.736588774186465
2023-01-05-01,2023-01-16-08,64,Geometry,Aligned,0.927704070212535
2023-01-05-01,2023-01-16-08,64,Activity,Aligned,0.5770875952729612
2023-01-05-01,2023-01-16-08,64,Multimodal,Aligned,0.7625917066598252
2023-01-05-01,2023-01-16-15,66,Geometry,Aligned,0.8734868572642174
2023-01-05-01,2023-01-16-15,66,Activity,Aligned,0.430122967694063
2023-01-05-01,2023-01-16-15,66,Multimodal,Aligned,0.6756692941156728
2023-01-05-01,2023-01-16-22,64,Geometry,Aligned,0.6155863071848454
2023-01-05-01,2023-01-16-22,64,Activity,Aligned,0.34196269775467886
2023-01-05-01,2023-01-16-22,64,Multimodal,Aligned,0.54094876871803
2023-01-05-01,2023-01-19-08,57,Geometry,Aligned,0.9074923147464113
2023-01-05-01,2023-01-19-08,57,Activity,Aligned,0.3719056389302016
2023-01-05-01,2023-01-19-08,57,Multimodal,Aligned,0.6557182927959337
2023-01-05-01,2023-01-19-15,35,Geometry,Aligned,0.9287543078497353
2023-01-05-01,2023-01-19-15,35,Activity,Aligned,0.43859584343710023
2023-01-05-01,2023-01-19-15,35,Multimodal,Aligned,0.7194305593083148
2023-01-05-01,2023-01-19-22,68,Geometry,Aligned,0.8974081901763409
2023-01-05-01,2023-01-19-22,68,Activity,Aligned,0.39410465835270625
2023-01-05-01,2023-01-19-22,68,Multimodal,Aligned,0.6715759282584697
2023-01-05-01,2023-01-23-01,59,Geometry,Aligned,0.9322875619008091
2023-01-05-01,2023-01-23-01,59,Activity,Aligned,0.4195699282153147
2023-01-05-01,2023-01-23-01,59,Multimodal,Aligned,0.6954897333843814
2023-01-05-01,2023-01-23-08,60,Geometry,Aligned,0.8894508437423516
2023-01-05-01,2023-01-23-08,60,Activity,Aligned,0.3520410195602849
2023-01-05-01,2023-01-23-08,60,Multimodal,Aligned,0.6753043447744702
2023-01-05-01,2023-01-23-15,68,Geometry,Aligned,0.9214689194676747
2023-01-05-01,2023-01-23-15,68,Activity,Aligned,0.4062536362348558
2023-01-05-01,2023-01-23-15,68,Multimodal,Aligned,0.6921188420339267
2023-01-05-01,2023-01-23-21,69,Geometry,Aligned,0.9243577726820692
2023-01-05-01,2023-01-23-21,69,Activity,Aligned,0.4851595500680959
2023-01-05-01,2023-01-23-21,69,Multimodal,Aligned,0.7359436279755371
2023-01-05-01,2022-06-28-01,56,Geometry,Aligned,0.9068793528945502
2023-01-05-01,2022-06-28-01,56,Activity,Aligned,0.5019328726449004
2023-01-05-01,2022-06-28-01,56,Multimodal,Aligned,0.5335811760692416
2023-01-05-01,2022-06-28-07,58,Geometry,Aligned,0.9189582001139408
2023-01-05-01,2022-06-28-07,58,Activity,Aligned,0.542830469704692
2023-01-05-01,2022-06-28-07,58,Multimodal,Aligned,0.7353151559883108
2023-01-05-01,2023-01-17-01,65,Geometry,Aligned,0.9314795943151019
2023-01-05-01,2023-01-17-01,65,Activity,Aligned,0.4221377369715353
2023-01-05-01,2023-01-17-01,65,Multimodal,Aligned,0.7197700435074785
2023-01-05-01,2023-01-17-07,63,Geometry,Aligned,0.9185832800555404
2023-01-05-01,2023-01-17-07,63,Activity,Aligned,0.3495794795610087
2023-01-05-01,2023-01-17-07,63,Multimodal,Aligned,0.6850362200565878
2023-01-05-01,2023-01-17-14,69,Geometry,Aligned,0.46622246073998963
2023-01-05-01,2023-01-17-14,69,Activity,Aligned,0.41049601058696916
2023-01-05-01,2023-01-17-14,69,Multimodal,Aligned,0.48566559394858805
2023-01-05-01,2023-01-18-01,61,Geometry,Aligned,0.933658245957598
2023-01-05-01,2023-01-18-01,61,Activity,Aligned,0.33894857697621744
2023-01-05-01,2023-01-18-01,61,Multimodal,Aligned,0.6711060362417776
2023-01-05-18,2023-01-06-01,53,Geometry,Aligned,0.9366322268185223
2023-01-05-18,2023-01-06-01,53,Activity,Aligned,0.5132338848479278
2023-01-05-18,2023-01-06-01,53,Multimodal,Aligned,0.7324508364388453
2023-01-05-18,2023-01-06-08,59,Geometry,Aligned,0.8999165878134363
2023-01-05-18,2023-01-06-08,59,Activity,Aligned,0.364589923708974
2023-01-05-18,2023-01-06-08,59,Multimodal,Aligned,0.635897765220301
2023-01-05-18,2023-01-09-08,44,Geometry,Aligned,0.8161434386540868
2023-01-05-18,2023-01-09-08,44,Activity,Aligned,0.3687424651258417
2023-01-05-18,2023-01-09-08,44,Multimodal,Aligned,0.6119569186041559
2023-01-05-18,2023-01-09-15,71,Geometry,Aligned,0.9364382705088179
2023-01-05-18,2023-01-09-15,71,Activity,Aligned,0.3332395199796526
2023-01-05-18,2023-01-09-15,71,Multimodal,Aligned,0.6652934216543601
2023-01-05-18,2023-01-09-22,64,Geometry,Aligned,0.9178317407829402
2023-01-05-18,2023-01-09-22,64,Activity,Aligned,0.4502657824077071
2023-01-05-18,2023-01-09-22,64,Multimodal,Aligned,0.706328856277139
2023-01-05-18,2023-01-09-28,60,Geometry,Aligned,0.857363360701922
2023-01-05-18,2023-01-09-28,60,Activity,Aligned,0.4844945545220259
2023-01-05-18,2023-01-09-28,60,Multimodal,Aligned,0.6855883093475889
2023-01-05-18,2023-01-13-07,58,Geometry,Aligned,0.9465053806430038
2023-01-05-18,2023-01-13-07,58,Activity,Aligned,0.4028099753041551
2023-01-05-18,2023-01-13-07,58,Multimodal,Aligned,0.7123282547173152
2023-01-05-18,2023-01-16-01,63,Geometry,Aligned,0.9310928861086463
2023-01-05-18,2023-01-16-01,63,Activity,Aligned,0.38825765235961046
2023-01-05-18,2023-01-16-01,63,Multimodal,Aligned,0.639099088195949
2023-01-05-18,2023-01-16-08,64,Geometry,Aligned,0.9484247192131287
2023-01-05-18,2023-01-16-08,64,Activity,Aligned,0.579721120168449
2023-01-05-18,2023-01-16-08,64,Multimodal,Aligned,0.7452804493571193
2023-01-05-18,2023-01-16-15,65,Geometry,Aligned,0.921265620771463
2023-01-05-18,2023-01-16-15,65,Activity,Aligned,0.4308021390211554
2023-01-05-18,2023-01-16-15,65,Multimodal,Aligned,0.6898843355627089
2023-01-05-18,2023-01-16-22,65,Geometry,Aligned,0.6521605201905853
2023-01-05-18,2023-01-16-22,65,Activity,Aligned,0.3489443677005664
2023-01-05-18,2023-01-16-22,65,Multimodal,Aligned,0.5725407582782336
2023-01-05-18,2023-01-19-08,61,Geometry,Aligned,0.8776903102554009
2023-01-05-18,2023-01-19-08,61,Activity,Aligned,0.32274854652662555
2023-01-05-18,2023-01-19-08,61,Multimodal,Aligned,0.5899175736374149
2023-01-05-18,2023-01-19-15,39,Geometry,Aligned,0.9139640346391446
2023-01-05-18,2023-01-19-15,39,Activity,Aligned,0.45289732842526675
2023-01-05-18,2023-01-19-15,39,Multimodal,Aligned,0.7134343834096263
2023-01-05-18,2023-01-19-22,65,Geometry,Aligned,0.9056572486845457
2023-01-05-18,2023-01-19-22,65,Activity,Aligned,0.4551692369899218
2023-01-05-18,2023-01-19-22,65,Multimodal,Aligned,0.7167806434533494
2023-01-05-18,2023-01-23-01,61,Geometry,Aligned,0.8863924974207114
2023-01-05-18,2023-01-23-01,61,Activity,Aligned,0.47141411492867874
2023-01-05-18,2023-01-23-01,61,Multimodal,Aligned,0.6696883125484946
2023-01-05-18,2023-01-23-08,63,Geometry,Aligned,0.9335911135163161
2023-01-05-18,2023-01-23-08,63,Activity,Aligned,0.26982299086134237
2023-01-05-18,2023-01-23-08,63,Multimodal,Aligned,0.6300601141471363
2023-01-05-18,2023-01-23-15,74,Geometry,Aligned,0.9251762696071186
2023-01-05-18,2023-01-23-15,74,Activity,Aligned,0.42706338251306997
2023-01-05-18,2023-01-23-15,74,Multimodal,Aligned,0.6691494713723781
2023-01-05-18,2023-01-23-21,66,Geometry,Aligned,0.9400477912587538
2023-01-05-18,2023-01-23-21,66,Activity,Aligned,0.5176152724265348
2023-01-05-18,2023-01-23-21,66,Multimodal,Aligned,0.7229602530066765
2023-01-05-18,2022-06-28-01,53,Geometry,Aligned,0.8880501334791363
2023-01-05-18,2022-06-28-01,53,Activity,Aligned,0.477951530098992
2023-01-05-18,2022-06-28-01,53,Multimodal,Aligned,0.49710099879975056
2023-01-05-18,2022-06-28-07,54,Geometry,Aligned,0.931563827130993
2023-01-05-18,2022-06-28-07,54,Activity,Aligned,0.5131151459883672
2023-01-05-18,2022-06-28-07,54,Multimodal,Aligned,0.7235126051863041
2023-01-05-18,2023-01-17-01,65,Geometry,Aligned,0.8971891004616662
2023-01-05-18,2023-01-17-01,65,Activity,Aligned,0.40270583891086115
2023-01-05-18,2023-01-17-01,65,Multimodal,Aligned,0.6561001618794203
2023-01-05-18,2023-01-17-07,60,Geometry,Aligned,0.9179767135896643
2023-01-05-18,2023-01-17-07,60,Activity,Aligned,0.42667160230653933
2023-01-05-18,2023-01-17-07,60,Multimodal,Aligned,0.7150393372711736
2023-01-05-18,2023-01-17-14,69,Geometry,Aligned,0.8958810596462774
2023-01-05-18,2023-01-17-14,69,Activity,Aligned,0.36990643704128623
2023-01-05-18,2023-01-17-14,69,Multimodal,Aligned,0.6025650656581141
2023-01-05-18,2023-01-18-01,63,Geometry,Aligned,0.912246759769099
2023-01-05-18,2023-01-18-01,63,Activity,Aligned,0.42343728610735165
2023-01-05-18,2023-01-18-01,63,Multimodal,Aligned,0.6669134925331619
2023-01-06-01,2023-01-06-08,54,Geometry,Aligned,0.9371149915047745
2023-01-06-01,2023-01-06-08,54,Activity,Aligned,0.4220948989521689
2023-01-06-01,2023-01-06-08,54,Multimodal,Aligned,0.7225529098862133
2023-01-06-01,2023-01-09-08,40,Geometry,Aligned,0.8880735487344433
2023-01-06-01,2023-01-09-08,40,Activity,Aligned,0.431636531062573
2023-01-06-01,2023-01-09-08,40,Multimodal,Aligned,0.6785899439210699
2023-01-06-01,2023-01-09-15,60,Geometry,Aligned,0.9181872838714645
2023-01-06-01,2023-01-09-15,60,Activity,Aligned,0.3277032569304245
2023-01-06-01,2023-01-09-15,60,Multimodal,Aligned,0.660840454931171
2023-01-06-01,2023-01-09-22,61,Geometry,Aligned,0.8955240544346144
2023-01-06-01,2023-01-09-22,61,Activity,Aligned,0.46378839460575566
2023-01-06-01,2023-01-09-22,61,Multimodal,Aligned,0.703785280643415
2023-01-06-01,2023-01-09-28,54,Geometry,Aligned,0.9172207176751278
2023-01-06-01,2023-01-09-28,54,Activity,Aligned,0.4396994191670956
2023-01-06-01,2023-01-09-28,54,Multimodal,Aligned,0.6871150603960797
2023-01-06-01,2023-01-13-07,48,Geometry,Aligned,0.9529990407477743
2023-01-06-01,2023-01-13-07,48,Activity,Aligned,0.35776051771246237
2023-01-06-01,2023-01-13-07,48,Multimodal,Aligned,0.6671442251849218
2023-01-06-01,2023-01-16-01,58,Geometry,Aligned,0.8714548017458373
2023-01-06-01,2023-01-16-01,58,Activity,Aligned,0.4325223307495364
2023-01-06-01,2023-01-16-01,58,Multimodal,Aligned,0.6615932139965671
2023-01-06-01,2023-01-16-08,56,Geometry,Aligned,0.918391755650478
2023-01-06-01,2023-01-16-08,56,Activity,Aligned,0.5089290100081992
2023-01-06-01,2023-01-16-08,56,Multimodal,Aligned,0.7402954131715893
2023-01-06-01,2023-01-16-15,55,Geometry,Aligned,0.8651113926636558
2023-01-06-01,2023-01-16-15,55,Activity,Aligned,0.3905924078612357
2023-01-06-01,2023-01-16-15,55,Multimodal,Aligned,0.6488813804234036
2023-01-06-01,2023-01-16-22,52,Geometry,Aligned,0.6003475476232042
2023-01-06-01,2023-01-16-22,52,Activity,Aligned,0.2262887744189145
2023-01-06-01,2023-01-16-22,52,Multimodal,Aligned,0.46543520666716204
2023-01-06-01,2023-01-19-08,54,Geometry,Aligned,0.9348101469175789
2023-01-06-01,2023-01-19-08,54,Activity,Aligned,0.31326398554159934
2023-01-06-01,2023-01-19-08,54,Multimodal,Aligned,0.6401839802083427
2023-01-06-01,2023-01-19-15,30,Geometry,Aligned,0.8818149910492342
2023-01-06-01,2023-01-19-15,30,Activity,Aligned,0.32625515374482345
2023-01-06-01,2023-01-19-15,30,Multimodal,Aligned,0.6004972658834904
2023-01-06-01,2023-01-19-22,59,Geometry,Aligned,0.9079556565206511
2023-01-06-01,2023-01-19-22,59,Activity,Aligned,0.47137870981726016
2023-01-06-01,2023-01-19-22,59,Multimodal,Aligned,0.7268037571680098
2023-01-06-01,2023-01-23-01,57,Geometry,Aligned,0.8207303661200409
2023-01-06-01,2023-01-23-01,57,Activity,Aligned,0.3154546436610383
2023-01-06-01,2023-01-23-01,57,Multimodal,Aligned,0.5741359781392101
2023-01-06-01,2023-01-23-08,55,Geometry,Aligned,0.9141040793056155
2023-01-06-01,2023-01-23-08,55,Activity,Aligned,0.3076374704892412
2023-01-06-01,2023-01-23-08,55,Multimodal,Aligned,0.6372638275870832
2023-01-06-01,2023-01-23-15,61,Geometry,Aligned,0.8993903941710739
2023-01-06-01,2023-01-23-15,61,Activity,Aligned,0.48030991841957227
2023-01-06-01,2023-01-23-15,61,Multimodal,Aligned,0.722729749248868
2023-01-06-01,2023-01-23-21,62,Geometry,Aligned,0.8994778417737451
2023-01-06-01,2023-01-23-21,62,Activity,Aligned,0.5239280538458566
2023-01-06-01,2023-01-23-21,62,Multimodal,Aligned,0.7364590672265685
2023-01-06-01,2022-06-28-01,56,Geometry,Aligned,0.11632380318860511
2023-01-06-01,2022-06-28-01,56,Activity,Aligned,0.38380065051904527
2023-01-06-01,2022-06-28-01,56,Multimodal,Aligned,0.2720173120470162
2023-01-06-01,2022-06-28-07,58,Geometry,Aligned,0.9256162120511366
2023-01-06-01,2022-06-28-07,58,Activity,Aligned,0.44337320351390774
2023-01-06-01,2022-06-28-07,58,Multimodal,Aligned,0.7048604365125197
2023-01-06-01,2023-01-17-01,56,Geometry,Aligned,0.904938495758171
2023-01-06-01,2023-01-17-01,56,Activity,Aligned,0.35613931549987654
2023-01-06-01,2023-01-17-01,56,Multimodal,Aligned,0.6521812730792935
2023-01-06-01,2023-01-17-07,59,Geometry,Aligned,0.9050502210879838
2023-01-06-01,2023-01-17-07,59,Activity,Aligned,0.29850874351330287
2023-01-06-01,2023-01-17-07,59,Multimodal,Aligned,0.6463149344997792
2023-01-06-01,2023-01-17-14,61,Geometry,Aligned,0.44905802068965117
2023-01-06-01,2023-01-17-14,61,Activity,Aligned,0.37978628419051547
2023-01-06-01,2023-01-17-14,61,Multimodal,Aligned,0.44853253400123416
2023-01-06-01,2023-01-18-01,57,Geometry,Aligned,0.883770102228872
2023-01-06-01,2023-01-18-01,57,Activity,Aligned,0.37484401287160096
2023-01-06-01,2023-01-18-01,57,Multimodal,Aligned,0.6705555925771061
2023-01-06-08,2023-01-09-08,41,Geometry,Aligned,0.8176163501023468
2023-01-06-08,2023-01-09-08,41,Activity,Aligned,0.3479246864961376
2023-01-06-08,2023-01-09-08,41,Multimodal,Aligned,0.6032028286147605
2023-01-06-08,2023-01-09-15,67,Geometry,Aligned,0.9229073082772399
2023-01-06-08,2023-01-09-15,67,Activity,Aligned,0.38194879618895455
2023-01-06-08,2023-01-09-15,67,Multimodal,Aligned,0.6677489045648002
2023-01-06-08,2023-01-09-22,67,Geometry,Aligned,0.9301808793688244
2023-01-06-08,2023-01-09-22,67,Activity,Aligned,0.4118520874670899
2023-01-06-08,2023-01-09-22,67,Multimodal,Aligned,0.7070638983193579
2023-01-06-08,2023-01-09-28,61,Geometry,Aligned,0.942702979269703
2023-01-06-08,2023-01-09-28,61,Activity,Aligned,0.3575015277483234
2023-01-06-08,2023-01-09-28,61,Multimodal,Aligned,0.6959242613929311
2023-01-06-08,2023-01-13-07,51,Geometry,Aligned,0.9597893573040779
2023-01-06-08,2023-01-13-07,51,Activity,Aligned,0.31580222179063944
2023-01-06-08,2023-01-13-07,51,Multimodal,Aligned,0.6829375651252827
2023-01-06-08,2023-01-16-01,57,Geometry,Aligned,0.8898952187541992
2023-01-06-08,2023-01-16-01,57,Activity,Aligned,0.3018170780811501
2023-01-06-08,2023-01-16-01,57,Multimodal,Aligned,0.6267844212421971
2023-01-06-08,2023-01-16-08,65,Geometry,Aligned,0.9213713635318325
2023-01-06-08,2023-01-16-08,65,Activity,Aligned,0.2618717325841253
2023-01-06-08,2023-01-16-08,65,Multimodal,Aligned,0.6020666123968671
2023-01-06-08,2023-01-16-15,60,Geometry,Aligned,0.9288355213150131
2023-01-06-08,2023-01-16-15,60,Activity,Aligned,0.3393022222344347
2023-01-06-08,2023-01-16-15,60,Multimodal,Aligned,0.6464188477606652
2023-01-06-08,2023-01-16-22,58,Geometry,Aligned,0.6294600477099601
2023-01-06-08,2023-01-16-22,58,Activity,Aligned,0.314145134081747
2023-01-06-08,2023-01-16-22,58,Multimodal,Aligned,0.49908183830805797
2023-01-06-08,2023-01-19-08,57,Geometry,Aligned,0.959198110537014
2023-01-06-08,2023-01-19-08,57,Activity,Aligned,0.25479324801563846
2023-01-06-08,2023-01-19-08,57,Multimodal,Aligned,0.6528765082272225
2023-01-06-08,2023-01-19-15,39,Geometry,Aligned,0.8323583997085224
2023-01-06-08,2023-01-19-15,39,Activity,Aligned,0.38807310530785105
2023-01-06-08,2023-01-19-15,39,Multimodal,Aligned,0.6098107769270911
2023-01-06-08,2023-01-19-22,64,Geometry,Aligned,0.9451929667660415
2023-01-06-08,2023-01-19-22,64,Activity,Aligned,0.3592995128820733
2023-01-06-08,2023-01-19-22,64,Multimodal,Aligned,0.6788195014652871
2023-01-06-08,2023-01-23-01,63,Geometry,Aligned,0.9105656835419913
2023-01-06-08,2023-01-23-01,63,Activity,Aligned,0.3230723864840778
2023-01-06-08,2023-01-23-01,63,Multimodal,Aligned,0.6771739954871197
2023-01-06-08,2023-01-23-08,55,Geometry,Aligned,0.9002834057878318
2023-01-06-08,2023-01-23-08,55,Activity,Aligned,0.23302393764590262
2023-01-06-08,2023-01-23-08,55,Multimodal,Aligned,0.613118744199336
2023-01-06-08,2023-01-23-15,67,Geometry,Aligned,0.9347910652756055
2023-01-06-08,2023-01-23-15,67,Activity,Aligned,0.35165966914812025
2023-01-06-08,2023-01-23-15,67,Multimodal,Aligned,0.6646967635757235
2023-01-06-08,2023-01-23-21,65,Geometry,Aligned,0.9428875783861542
2023-01-06-08,2023-01-23-21,65,Activity,Aligned,0.4800225288208564
2023-01-06-08,2023-01-23-21,65,Multimodal,Aligned,0.7272676198370664
2023-01-06-08,2022-06-28-01,55,Geometry,Aligned,0.1352075666079392
2023-01-06-08,2022-06-28-01,55,Activity,Aligned,0.228495347976192
2023-01-06-08,2022-06-28-01,55,Multimodal,Aligned,0.23961721436895883
2023-01-06-08,2022-06-28-07,56,Geometry,Aligned,0.9312759955294896
2023-01-06-08,2022-06-28-07,56,Activity,Aligned,0.27010930326948723
2023-01-06-08,2022-06-28-07,56,Multimodal,Aligned,0.6264812815696179
2023-01-06-08,2023-01-17-01,64,Geometry,Aligned,0.9271772975181614
2023-01-06-08,2023-01-17-01,64,Activity,Aligned,0.2715553236674638
2023-01-06-08,2023-01-17-01,64,Multimodal,Aligned,0.6294469957361482
2023-01-06-08,2023-01-17-07,61,Geometry,Aligned,0.9384382490528691
2023-01-06-08,2023-01-17-07,61,Activity,Aligned,0.38427365661197466
2023-01-06-08,2023-01-17-07,61,Multimodal,Aligned,0.7094002879377506
2023-01-06-08,2023-01-17-14,69,Geometry,Aligned,0.9235025613888611
2023-01-06-08,2023-01-17-14,69,Activity,Aligned,0.38185018414734573
2023-01-06-08,2023-01-17-14,69,Multimodal,Aligned,0.6510846063418209
2023-01-06-08,2023-01-18-01,60,Geometry,Aligned,0.9093566360879024
2023-01-06-08,2023-01-18-01,60,Activity,Aligned,0.3263600852748903
2023-01-06-08,2023-01-18-01,60,Multimodal,Aligned,0.6519855578395379
2023-01-09-08,2023-01-09-15,48,Geometry,Aligned,0.847485024901834
2023-01-09-08,2023-01-09-15,48,Activity,Aligned,0.3862352933774595
2023-01-09-08,2023-01-09-15,48,Multimodal,Aligned,0.6069489197737368
2023-01-09-08,2023-01-09-22,43,Geometry,Aligned,0.8482186675761222
2023-01-09-08,2023-01-09-22,43,Activity,Aligned,0.3996070390288306
2023-01-09-08,2023-01-09-22,43,Multimodal,Aligned,0.6451025674774312
2023-01-09-08,2023-01-09-28,39,Geometry,Aligned,0.8542702192022429
2023-01-09-08,2023-01-09-28,39,Activity,Aligned,0.5316655676363135
2023-01-09-08,2023-01-09-28,39,Multimodal,Aligned,0.6749116151484145
2023-01-09-08,2023-01-13-07,32,Geometry,Aligned,0.7843270669178748
2023-01-09-08,2023-01-13-07,32,Activity,Aligned,0.3813916311438104
2023-01-09-08,2023-01-13-07,32,Multimodal,Aligned,0.5636190486001544
2023-01-09-08,2023-01-16-01,43,Geometry,Aligned,0.7850831056826671
2023-01-09-08,2023-01-16-01,43,Activity,Aligned,0.3857580353741786
2023-01-09-08,2023-01-16-01,43,Multimodal,Aligned,0.5870277518477766
2023-01-09-08,2023-01-16-08,41,Geometry,Aligned,0.7887458361614884
2023-01-09-08,2023-01-16-08,41,Activity,Aligned,0.3578378308655106
2023-01-09-08,2023-01-16-08,41,Multimodal,Aligned,0.5938939961631997
