method,display_name,fold,test_fish,seed,pair_index,pair_id,queries,top1,top5,mrr,hungarian,coverage
vanilla_fgw,Vanilla FGW,2,func_20150417,,14,func_20150417__gap60m__p014,226,0.8185840707964602,1.0,0.9078171091445428,0.8141592920353983,1.0
vanilla_fgw,Vanilla FGW,2,func_20150417,,15,func_20150417__gap60m__p015,226,0.8097345132743363,1.0,0.9033923303834809,0.8053097345132744,1.0
vanilla_fgw,Vanilla FGW,2,func_20150417,,16,func_20150417__gap60m__p016,226,0.7123893805309734,1.0,0.8543510324483776,0.7079646017699115,1.0
vanilla_fgw,Vanilla FGW,2,func_20150417,,17,func_20150417__gap60m__p017,226,0.6946902654867256,1.0,0.8329646017699115,0.6814159292035398,1.0
vanilla_fgw,Vanilla FGW,3,func_20161004,,0,func_20161004__gap60m__p000,128,1.0,1.0,1.0,1.0,1.0
vanilla_fgw,Vanilla FGW,3,func_20161004,,1,func_20161004__gap60m__p001,128,0.96875,1.0,0.984375,0.96875,1.0
vanilla_fgw,Vanilla FGW,3,func_20161004,,2,func_20161004__gap60m__p002,128,1.0,1.0,1.0,1.0,1.0
vanilla_fgw,Vanilla FGW,3,func_20161004,,3,func_20161004__gap60m__p003,128,0.96875,1.0,0.984375,0.96875,1.0
vanilla_fgw,Vanilla FGW,3,func_20161004,,4,func_20161004__gap60m__p004,128,1.0,1.0,1.0,1.0,1.0
vanilla_fgw,Vanilla FGW,3,func_20161004,,5,func_20161004__gap60m__p005,128,0.96875,1.0,0.984375,0.96875,1.0
vanilla_fgw,Vanilla FGW,4,islet_20170202,,0,islet_20170202__gap60m__p000,140,0.9428571428571428,1.0,0.9714285714285714,0.9428571428571428,1.0
vanilla_fgw,Vanilla FGW,4,islet_20170202,,1,islet_20170202__gap60m__p001,140,0.9142857142857143,1.0,0.9571428571428572,0.9142857142857143,1.0
vanilla_fgw,Vanilla FGW,4,islet_20170202,,2,islet_20170202__gap60m__p002,140,0.9714285714285714,1.0,0.9857142857142858,0.9714285714285714,1.0
vanilla_fgw,Vanilla FGW,4,islet_20170202,,3,islet_20170202__gap60m__p003,140,0.8,1.0,0.9,0.8,1.0
vanilla_fgw,Vanilla FGW,4,islet_20170202,,4,islet_20170202__gap60m__p004,140,0.8428571428571429,1.0,0.9214285714285714,0.8428571428571429,1.0
vanilla_fgw,Vanilla FGW,4,islet_20170202,,5,islet_20170202__gap60m__p005,140,0.7714285714285715,1.0,0.8857142857142857,0.7714285714285715,1.0
vanilla_fgw,Vanilla FGW,4,islet_20170202,,6,islet_20170202__gap60m__p006,140,0.8285714285714286,1.0,0.9142857142857143,0.8285714285714286,1.0
vanilla_fgw,Vanilla FGW,4,islet_20170202,,7,islet_20170202__gap60m__p007,140,0.8857142857142857,1.0,0.9428571428571428,0.8857142857142857,1.0
vanilla_fgw,Vanilla FGW,4,islet_20170202,,8,islet_20170202__gap60m__p008,140,0.9428571428571428,1.0,0.9714285714285714,0.9428571428571428,1.0
vanilla_fgw,Vanilla FGW,4,islet_20170202,,9,islet_20170202__gap60m__p009,140,0.9714285714285714,1.0,0.9857142857142858,0.9714285714285714,1.0
vanilla_fgw,Vanilla FGW,4,islet_20170202,,10,islet_20170202__gap60m__p010,140,0.9428571428571428,1.0,0.9714285714285714,0.9428571428571428,1.0
vanilla_fgw,Vanilla FGW,4,islet_20170202,,11,islet_20170202__gap60m__p011,140,0.9428571428571428,1.0,0.9714285714285714,0.9428571428571428,1.0
vanilla_fgw,Vanilla FGW,4,islet_20170202,,12,islet_20170202__gap60m__p012,140,0.9428571428571428,1.0,0.9714285714285714,0.9428571428571428,1.0
vanilla_fgw,Vanilla FGW,5,islet_20170216,,0,islet_20170216__gap60m__p000,122,1.0,1.0,1.0,1.0,1.0
vanilla_fgw,Vanilla FGW,5,islet_20170216,,1,islet_20170216__gap60m__p001,122,0.9672131147540983,1.0,0.9836065573770492,0.9672131147540983,1.0
vanilla_fgw,Vanilla FGW,5,islet_20170216,,2,islet_20170216__gap60m__p002,122,0.9016393442622951,1.0,0.9508196721311475,0.9016393442622951,1.0
vanilla_fgw,Vanilla FGW,5,islet_20170216,,3,islet_20170216__gap60m__p003,122,0.9016393442622951,1.0,0.9508196721311475,0.9016393442622951,1.0
vanilla_fgw,Vanilla FGW,5,islet_20170216,,4,islet_20170216__gap60m__p004,122,0.9016393442622951,1.0,0.9508196721311475,0.9016393442622951,1.0
vanilla_fgw,Vanilla FGW,5,islet_20170216,,5,islet_20170216__gap60m__p005,122,0.9344262295081968,1.0,0.9672131147540983,0.9344262295081968,1.0
vanilla_fgw,Vanilla FGW,5,islet_20170216,,6,islet_20170216__gap60m__p006,122,0.9672131147540983,1.0,0.9836065573770492,0.9672131147540983,1.0
vanilla_fgw,Vanilla FGW,5,islet_20170216,,7,islet_20170216__gap60m__p007,122,0.9344262295081968,1.0,0.9672131147540983,0.9344262295081968,1.0
vanilla_fgw,Vanilla FGW,5,islet_20170216,,8,islet_20170216__gap60m__p008,122,0.9672131147540983,1.0,0.9836065573770492,0.9672131147540983,1.0
vanilla_fgw,Vanilla FGW,5,islet_20170216,,9,islet_20170216__gap60m__p009,122,0.9672131147540983,1.0,0.9836065573770492,0.9672131147540983,1.0
vanilla_fgw,Vanilla FGW,5,islet_20170216,,10,islet_20170216__gap60m__p010,122,0.9672131147540983,1.0,0.9836065573770492,0.9672131147540983,1.0
vanilla_fgw,Vanilla FGW,5,islet_20170216,,11,islet_20170216__gap60m__p011,122,1.0,1.0,1.0,1.0,1.0
vanilla_fgw,Vanilla FGW,6,lineage_20160328,,0,lineage_20160328__gap60m__p000,114,0.6666666666666666,1.0,0.8230994152046783,0.6140350877192983,1.0
vanilla_fgw,Vanilla FGW,6,lineage_20160328,,1,lineage_20160328__gap60m__p001,114,0.5263157894736842,1.0,0.7397660818713451,0.5263157894736842,1.0
vanilla_fgw,Vanilla FGW,6,lineage_20160328,,2,lineage_20160328__gap60m__p002,114,0.6228070175438597,1.0,0.7953216374269008,0.6140350877192983,1.0
vanilla_fgw,Vanilla FGW,6,lineage_20160328,,3,lineage_20160328__gap60m__p003,116,0.8620689655172413,1.0,0.9173850574712643,0.8620689655172413,1.0
vanilla_fgw,Vanilla FGW,6,lineage_20160328,,4,lineage_20160328__gap60m__p004,118,0.8559322033898306,1.0,0.9279661016949152,0.847457627118644,1.0
vanilla_fgw,Vanilla FGW,6,lineage_20160328,,5,lineage_20160328__gap60m__p005,120,0.9166666666666666,1.0,0.9583333333333334,0.9166666666666666,1.0
vanilla_fgw,Vanilla FGW,6,lineage_20160328,,6,lineage_20160328__gap60m__p006,120,0.8916666666666667,1.0,0.9430555555555554,0.8833333333333333,1.0
vanilla_fgw,Vanilla FGW,6,lineage_20160328,,7,lineage_20160328__gap60m__p007,122,0.9344262295081968,1.0,0.9672131147540983,0.9344262295081968,1.0
vanilla_fgw,Vanilla FGW,7,lineage_20170111,,0,lineage_20170111__gap60m__p000,178,0.8089887640449438,1.0,0.9044943820224719,0.8089887640449438,1.0
vanilla_fgw,Vanilla FGW,7,lineage_20170111,,1,lineage_20170111__gap60m__p001,178,0.9213483146067416,1.0,0.9606741573033708,0.9213483146067416,1.0
vanilla_fgw,Vanilla FGW,7,lineage_20170111,,2,lineage_20170111__gap60m__p002,178,0.9325842696629213,1.0,0.9662921348314607,0.9325842696629213,1.0
vanilla_fgw,Vanilla FGW,7,lineage_20170111,,3,lineage_20170111__gap60m__p003,178,0.8876404494382022,1.0,0.9438202247191011,0.8876404494382022,1.0
vanilla_fgw,Vanilla FGW,7,lineage_20170111,,4,lineage_20170111__gap60m__p004,178,0.9325842696629213,1.0,0.9662921348314607,0.9325842696629213,1.0
vanilla_fgw,Vanilla FGW,7,lineage_20170111,,5,lineage_20170111__gap60m__p005,178,0.9550561797752809,1.0,0.9775280898876404,0.9550561797752809,1.0
vanilla_fgw,Vanilla FGW,7,lineage_20170111,,6,lineage_20170111__gap60m__p006,178,0.9550561797752809,1.0,0.9775280898876404,0.9550561797752809,1.0
vanilla_fgw,Vanilla FGW,7,lineage_20170111,,7,lineage_20170111__gap60m__p007,178,0.9775280898876404,1.0,0.9887640449438202,0.9775280898876404,1.0
vanilla_fgw,Vanilla FGW,7,lineage_20170111,,8,lineage_20170111__gap60m__p008,178,0.9775280898876404,1.0,0.9887640449438202,0.9775280898876404,1.0
vanilla_fgw,Vanilla FGW,7,lineage_20170111,,9,lineage_20170111__gap60m__p009,178,1.0,1.0,1.0,1.0,1.0
vanilla_fgw,Vanilla FGW,7,lineage_20170111,,10,lineage_20170111__gap60m__p010,178,1.0,1.0,1.0,1.0,1.0
vanilla_fgw,Vanilla FGW,7,lineage_20170111,,11,lineage_20170111__gap60m__p011,178,0.9775280898876404,1.0,0.9887640449438202,0.9775280898876404,1.0
vanilla_fgw,Vanilla FGW,7,lineage_20170111,,12,lineage_20170111__gap60m__p012,178,0.9550561797752809,1.0,0.9775280898876404,0.9550561797752809,1.0
vanilla_fgw,Vanilla FGW,7,lineage_20170111,,13,lineage_20170111__gap60m__p013,178,0.9550561797752809,1.0,0.9775280898876404,0.9550561797752809,1.0
vanilla_fgw,Vanilla FGW,8,lineage_20170925,,0,lineage_20170925__gap60m__p000,156,0.9102564102564102,1.0,0.9551282051282052,0.9102564102564102,1.0
vanilla_fgw,Vanilla FGW,8,lineage_20170925,,1,lineage_20170925__gap60m__p001,156,0.9487179487179487,1.0,0.9743589743589743,0.9487179487179487,1.0
vanilla_fgw,Vanilla FGW,8,lineage_20170925,,2,lineage_20170925__gap60m__p002,156,0.9487179487179487,1.0,0.9743589743589743,0.9487179487179487,1.0
vanilla_fgw,Vanilla FGW,8,lineage_20170925,,3,lineage_20170925__gap60m__p003,156,1.0,1.0,1.0,1.0,1.0
vanilla_fgw,Vanilla FGW,8,lineage_20170925,,4,lineage_20170925__gap60m__p004,156,0.9743589743589743,1.0,0.9871794871794872,0.9743589743589743,1.0
vanilla_fgw,Vanilla FGW,8,lineage_20170925,,5,lineage_20170925__gap60m__p005,156,1.0,1.0,1.0,1.0,1.0
vanilla_fgw,Vanilla FGW,8,lineage_20170925,,6,lineage_20170925__gap60m__p006,156,1.0,1.0,1.0,1.0,1.0
vanilla_fgw,Vanilla FGW,8,lineage_20170925,,7,lineage_20170925__gap60m__p007,156,0.9743589743589743,1.0,0.9871794871794872,0.9743589743589743,1.0
vanilla_fgw,Vanilla FGW,8,lineage_20170925,,8,lineage_20170925__gap60m__p008,156,0.9743589743589743,1.0,0.9871794871794872,0.9743589743589743,1.0
vanilla_fgw,Vanilla FGW,8,lineage_20170925,,9,lineage_20170925__gap60m__p009,156,0.9743589743589743,1.0,0.9871794871794872,0.9743589743589743,1.0
vanilla_fgw,Vanilla FGW,8,lineage_20170925,,10,lineage_20170925__gap60m__p010,156,0.9743589743589743,1.0,0.9871794871794872,0.9743589743589743,1.0
vanilla_fgw,Vanilla FGW,8,lineage_20170925,,11,lineage_20170925__gap60m__p011,156,0.9743589743589743,1.0,0.9871794871794872,0.9743589743589743,1.0
vanilla_fgw,Vanilla FGW,8,lineage_20170925,,12,lineage_20170925__gap60m__p012,156,1.0,1.0,1.0,1.0,1.0
vanilla_fgw,Vanilla FGW,8,lineage_20170925,,13,lineage_20170925__gap60m__p013,156,1.0,1.0,1.0,1.0,1.0
fugw_ga_official,FUGW (G+A; official),1,func_20150410,,0,func_20150410__gap60m__p000,198,0.5606060606060606,0.8888888888888888,0.7048220858826917,0.6464646464646465,1.0
fugw_ga_official,FUGW (G+A; official),1,func_20150410,,1,func_20150410__gap60m__p001,200,0.49,0.88,0.6634166666666665,0.59,1.0
fugw_ga_official,FUGW (G+A; official),1,func_20150410,,2,func_20150410__gap60m__p002,202,0.4207920792079208,0.8861386138613861,0.6240130124682487,0.5544554455445545,1.0
fugw_ga_official,FUGW (G+A; official),1,func_20150410,,3,func_20150410__gap60m__p003,206,0.5,0.9368932038834952,0.6875712744644783,0.6990291262135923,1.0
fugw_ga_official,FUGW (G+A; official),1,func_20150410,,4,func_20150410__gap60m__p004,210,0.6047619047619047,0.9809523809523809,0.7663095238095239,0.780952380952381,1.0
fugw_ga_official,FUGW (G+A; official),1,func_20150410,,5,func_20150410__gap60m__p005,212,0.6226415094339622,0.9575471698113207,0.767131217838765,0.7358490566037735,1.0
fugw_ga_official,FUGW (G+A; official),1,func_20150410,,6,func_20150410__gap60m__p006,218,0.6880733944954128,0.9862385321100917,0.81641000436872,0.8348623853211009,1.0
fugw_ga_official,FUGW (G+A; official),1,func_20150410,,7,func_20150410__gap60m__p007,222,0.6711711711711712,0.9864864864864865,0.8060435435435437,0.8108108108108109,1.0
fugw_ga_official,FUGW (G+A; official),1,func_20150410,,8,func_20150410__gap60m__p008,224,0.6607142857142857,0.9955357142857143,0.8027954931972792,0.8035714285714286,1.0
fugw_ga_official,FUGW (G+A; official),1,func_20150410,,9,func_20150410__gap60m__p009,230,0.5869565217391305,0.9782608695652174,0.7482004830917877,0.8,1.0
fugw_ga_official,FUGW (G+A; official),1,func_20150410,,10,func_20150410__gap60m__p010,230,0.5434782608695652,0.9260869565217391,0.7106570844614323,0.6956521739130435,1.0
fugw_ga_official,FUGW (G+A; official),1,func_20150410,,11,func_20150410__gap60m__p011,232,0.47413793103448276,0.9224137931034483,0.666921524356869,0.6293103448275862,1.0
fugw_ga_official,FUGW (G+A; official),1,func_20150410,,12,func_20150410__gap60m__p012,232,0.4827586206896552,0.9267241379310345,0.6681152348609245,0.6724137931034483,1.0
fugw_ga_official,FUGW (G+A; official),1,func_20150410,,13,func_20150410__gap60m__p013,236,0.4830508474576271,0.9661016949152542,0.6725147968792036,0.7203389830508474,1.0
fugw_ga_official,FUGW (G+A; official),1,func_20150410,,14,func_20150410__gap60m__p014,240,0.525,0.9625,0.709083994708995,0.7416666666666667,1.0
fugw_ga_official,FUGW (G+A; official),1,func_20150410,,15,func_20150410__gap60m__p015,244,0.5901639344262295,0.9672131147540983,0.7579576502732243,0.8852459016393442,1.0
fugw_ga_official,FUGW (G+A; official),2,func_20150417,,0,func_20150417__gap60m__p000,212,0.7358490566037735,0.9764150943396226,0.8391993226898888,0.8490566037735849,1.0
fugw_ga_official,FUGW (G+A; official),2,func_20150417,,1,func_20150417__gap60m__p001,214,0.7149532710280374,0.985981308411215,0.8303313508920985,0.8598130841121495,1.0
fugw_ga_official,FUGW (G+A; official),2,func_20150417,,2,func_20150417__gap60m__p002,216,0.7083333333333334,0.9953703703703703,0.8359567901234569,0.9444444444444444,1.0
fugw_ga_official,FUGW (G+A; official),2,func_20150417,,3,func_20150417__gap60m__p003,216,0.7083333333333334,0.9953703703703703,0.8328703703703705,0.9259259259259259,1.0
fugw_ga_official,FUGW (G+A; official),2,func_20150417,,4,func_20150417__gap60m__p004,216,0.7638888888888888,1.0,0.8703703703703707,0.9166666666666666,1.0
fugw_ga_official,FUGW (G+A; official),2,func_20150417,,5,func_20150417__gap60m__p005,216,0.7824074074074074,0.9953703703703703,0.8768187830687834,0.9722222222222222,1.0
fugw_ga_official,FUGW (G+A; official),2,func_20150417,,6,func_20150417__gap60m__p006,216,0.8009259259259259,0.9953703703703703,0.8889329805996474,0.9629629629629629,1.0
fugw_ga_official,FUGW (G+A; official),2,func_20150417,,7,func_20150417__gap60m__p007,216,0.7592592592592593,0.9953703703703703,0.8645061728395059,0.9259259259259259,1.0
fugw_ga_official,FUGW (G+A; official),2,func_20150417,,8,func_20150417__gap60m__p008,218,0.7981651376146789,1.0,0.8873853211009174,0.9357798165137615,1.0
fugw_ga_official,FUGW (G+A; official),2,func_20150417,,9,func_20150417__gap60m__p009,220,0.75,0.990909090909091,0.8604870129870131,0.8636363636363636,1.0
fugw_ga_official,FUGW (G+A; official),2,func_20150417,,10,func_20150417__gap60m__p010,220,0.8136363636363636,1.0,0.8977272727272727,0.9636363636363636,1.0
fugw_ga_official,FUGW (G+A; official),2,func_20150417,,11,func_20150417__gap60m__p011,222,0.7972972972972973,0.972972972972973,0.8767120692120691,0.8828828828828829,1.0
fugw_ga_official,FUGW (G+A; official),2,func_20150417,,12,func_20150417__gap60m__p012,224,0.8616071428571429,1.0,0.923735119047619,0.9553571428571429,1.0
fugw_ga_official,FUGW (G+A; official),2,func_20150417,,13,func_20150417__gap60m__p013,224,0.8526785714285714,0.9910714285714286,0.9188816084229391,0.9464285714285714,1.0
fugw_ga_official,FUGW (G+A; official),2,func_20150417,,14,func_20150417__gap60m__p014,226,0.8805309734513275,1.0,0.9354719764011801,0.9557522123893806,1.0
fugw_ga_official,FUGW (G+A; official),2,func_20150417,,15,func_20150417__gap60m__p015,226,0.831858407079646,0.9911504424778761,0.909753442809143,0.9380530973451328,1.0
fugw_ga_official,FUGW (G+A; official),2,func_20150417,,16,func_20150417__gap60m__p016,226,0.8185840707964602,1.0,0.9005899705014749,0.9026548672566371,1.0
fugw_ga_official,FUGW (G+A; official),2,func_20150417,,17,func_20150417__gap60m__p017,226,0.7743362831858407,0.9823008849557522,0.871957086669476,0.831858407079646,1.0
fugw_ga_official,FUGW (G+A; official),3,func_20161004,,0,func_20161004__gap60m__p000,128,0.46875,0.921875,0.6629548294587356,0.59375,1.0
fugw_ga_official,FUGW (G+A; official),3,func_20161004,,1,func_20161004__gap60m__p001,128,0.5859375,0.9609375,0.7551534298195084,0.8125,1.0
fugw_ga_official,FUGW (G+A; official),3,func_20161004,,2,func_20161004__gap60m__p002,128,0.6953125,0.9375,0.8059988839285717,0.703125,1.0
fugw_ga_official,FUGW (G+A; official),3,func_20161004,,3,func_20161004__gap60m__p003,128,0.78125,0.96875,0.864255120222431,0.9375,1.0
fugw_ga_official,FUGW (G+A; official),3,func_20161004,,4,func_20161004__gap60m__p004,128,0.890625,1.0,0.94140625,1.0,1.0
fugw_ga_official,FUGW (G+A; official),3,func_20161004,,5,func_20161004__gap60m__p005,128,0.828125,0.984375,0.9050874255952381,0.90625,1.0
fugw_ga_official,FUGW (G+A; official),4,islet_20170202,,0,islet_20170202__gap60m__p000,140,0.6214285714285714,0.9857142857142858,0.7679931972789115,0.7428571428571429,1.0
fugw_ga_official,FUGW (G+A; official),4,islet_20170202,,1,islet_20170202__gap60m__p001,140,0.6428571428571429,0.9785714285714285,0.7829984301412872,0.7857142857142857,1.0
fugw_ga_official,FUGW (G+A; official),4,islet_20170202,,2,islet_20170202__gap60m__p002,140,0.6928571428571428,0.9428571428571428,0.8086245104102245,0.7571428571428571,1.0
fugw_ga_official,FUGW (G+A; official),4,islet_20170202,,3,islet_20170202__gap60m__p003,140,0.6642857142857143,0.9928571428571429,0.8047619047619048,0.8142857142857143,1.0
fugw_ga_official,FUGW (G+A; official),4,islet_20170202,,4,islet_20170202__gap60m__p004,140,0.6357142857142857,0.9642857142857143,0.78522915576487,0.7857142857142857,1.0
fugw_ga_official,FUGW (G+A; official),4,islet_20170202,,5,islet_20170202__gap60m__p005,140,0.65,0.9714285714285714,0.7851923076923075,0.7428571428571429,1.0
fugw_ga_official,FUGW (G+A; official),4,islet_20170202,,6,islet_20170202__gap60m__p006,140,0.65,0.9142857142857143,0.766981807874665,0.8,1.0
fugw_ga_official,FUGW (G+A; official),4,islet_20170202,,7,islet_20170202__gap60m__p007,140,0.6428571428571429,0.9642857142857143,0.7870849354234448,0.7285714285714285,1.0
fugw_ga_official,FUGW (G+A; official),4,islet_20170202,,8,islet_20170202__gap60m__p008,140,0.6428571428571429,0.9428571428571428,0.769961556300842,0.7714285714285715,1.0
fugw_ga_official,FUGW (G+A; official),4,islet_20170202,,9,islet_20170202__gap60m__p009,140,0.7214285714285714,0.9571428571428572,0.8287424777603348,0.7571428571428571,1.0
fugw_ga_official,FUGW (G+A; official),4,islet_20170202,,10,islet_20170202__gap60m__p010,140,0.6071428571428571,0.9714285714285714,0.7621672077922078,0.7142857142857143,1.0
fugw_ga_official,FUGW (G+A; official),4,islet_20170202,,11,islet_20170202__gap60m__p011,140,0.5785714285714286,0.9642857142857143,0.7485714285714284,0.7428571428571429,1.0
fugw_ga_official,FUGW (G+A; official),4,islet_20170202,,12,islet_20170202__gap60m__p012,140,0.6857142857142857,0.9714285714285714,0.8143589743589743,0.7571428571428571,1.0
fugw_ga_official,FUGW (G+A; official),5,islet_20170216,,0,islet_20170216__gap60m__p000,122,0.5409836065573771,0.9836065573770492,0.737363387978142,0.7540983606557377,1.0
fugw_ga_official,FUGW (G+A; official),5,islet_20170216,,1,islet_20170216__gap60m__p001,122,0.7049180327868853,0.9918032786885246,0.8239071038251364,0.9016393442622951,1.0
fugw_ga_official,FUGW (G+A; official),5,islet_20170216,,2,islet_20170216__gap60m__p002,122,0.7049180327868853,1.0,0.837431693989071,0.9016393442622951,1.0
fugw_ga_official,FUGW (G+A; official),5,islet_20170216,,3,islet_20170216__gap60m__p003,122,0.6967213114754098,0.9918032786885246,0.8279469164715065,0.8688524590163934,1.0
fugw_ga_official,FUGW (G+A; official),5,islet_20170216,,4,islet_20170216__gap60m__p004,122,0.7131147540983607,1.0,0.8435792349726775,0.8524590163934426,1.0
fugw_ga_official,FUGW (G+A; official),5,islet_20170216,,5,islet_20170216__gap60m__p005,122,0.7213114754098361,0.9918032786885246,0.8392987249544627,0.8360655737704918,1.0
fugw_ga_official,FUGW (G+A; official),5,islet_20170216,,6,islet_20170216__gap60m__p006,122,0.7704918032786885,1.0,0.8702185792349725,0.8852459016393442,1.0
fugw_ga_official,FUGW (G+A; official),5,islet_20170216,,7,islet_20170216__gap60m__p007,122,0.7622950819672131,0.9918032786885246,0.8654371584699453,0.9180327868852459,1.0
fugw_ga_official,FUGW (G+A; official),5,islet_20170216,,8,islet_20170216__gap60m__p008,122,0.7786885245901639,0.9918032786885246,0.8825136612021859,0.9672131147540983,1.0
fugw_ga_official,FUGW (G+A; official),5,islet_20170216,,9,islet_20170216__gap60m__p009,122,0.8360655737704918,0.9754098360655737,0.9056889149102264,0.9508196721311475,1.0
fugw_ga_official,FUGW (G+A; official),5,islet_20170216,,10,islet_20170216__gap60m__p010,122,0.9016393442622951,0.9918032786885246,0.9414845173041894,0.9508196721311475,1.0
fugw_ga_official,FUGW (G+A; official),5,islet_20170216,,11,islet_20170216__gap60m__p011,122,0.9098360655737705,0.9918032786885246,0.9492714025500911,0.9508196721311475,1.0
fugw_ga_official,FUGW (G+A; official),6,lineage_20160328,,0,lineage_20160328__gap60m__p000,114,0.5526315789473685,0.9298245614035088,0.7239954201692431,0.631578947368421,1.0
fugw_ga_official,FUGW (G+A; official),6,lineage_20160328,,1,lineage_20160328__gap60m__p001,114,0.5701754385964912,0.9385964912280702,0.7271901942954576,0.6140350877192983,1.0
fugw_ga_official,FUGW (G+A; official),6,lineage_20160328,,2,lineage_20160328__gap60m__p002,114,0.5350877192982456,0.9649122807017544,0.7181559668401775,0.6491228070175439,1.0
fugw_ga_official,FUGW (G+A; official),6,lineage_20160328,,3,lineage_20160328__gap60m__p003,116,0.5517241379310345,0.9827586206896551,0.7356769667114496,0.6379310344827587,1.0
fugw_ga_official,FUGW (G+A; official),6,lineage_20160328,,4,lineage_20160328__gap60m__p004,118,0.4915254237288136,0.8728813559322034,0.6586027672892082,0.559322033898305,1.0
fugw_ga_official,FUGW (G+A; official),6,lineage_20160328,,5,lineage_20160328__gap60m__p005,120,0.55,0.9666666666666667,0.7367099254231604,0.7333333333333333,1.0
fugw_ga_official,FUGW (G+A; official),6,lineage_20160328,,6,lineage_20160328__gap60m__p006,120,0.5916666666666667,0.9833333333333333,0.752718253968254,0.6833333333333333,1.0
fugw_ga_official,FUGW (G+A; official),6,lineage_20160328,,7,lineage_20160328__gap60m__p007,122,0.6475409836065574,1.0,0.799726775956284,0.8688524590163934,1.0
fugw_ga_official,FUGW (G+A; official),7,lineage_20170111,,0,lineage_20170111__gap60m__p000,178,0.6067415730337079,0.9550561797752809,0.7517678794364188,0.797752808988764,1.0
fugw_ga_official,FUGW (G+A; official),7,lineage_20170111,,1,lineage_20170111__gap60m__p001,178,0.6123595505617978,0.9662921348314607,0.7522694845728553,0.8651685393258427,1.0
fugw_ga_official,FUGW (G+A; official),7,lineage_20170111,,2,lineage_20170111__gap60m__p002,178,0.6179775280898876,0.9662921348314607,0.7692549491706794,0.8426966292134831,1.0
fugw_ga_official,FUGW (G+A; official),7,lineage_20170111,,3,lineage_20170111__gap60m__p003,178,0.6179775280898876,0.9719101123595506,0.7693017656500802,0.8314606741573034,1.0
fugw_ga_official,FUGW (G+A; official),7,lineage_20170111,,4,lineage_20170111__gap60m__p004,178,0.6629213483146067,0.9662921348314607,0.7958959579746098,0.8202247191011236,1.0
fugw_ga_official,FUGW (G+A; official),7,lineage_20170111,,5,lineage_20170111__gap60m__p005,178,0.6460674157303371,0.9943820224719101,0.7844101123595506,0.8202247191011236,1.0
fugw_ga_official,FUGW (G+A; official),7,lineage_20170111,,6,lineage_20170111__gap60m__p006,178,0.7303370786516854,0.9719101123595506,0.8325575173889782,0.8876404494382022,1.0
fugw_ga_official,FUGW (G+A; official),7,lineage_20170111,,7,lineage_20170111__gap60m__p007,178,0.6966292134831461,0.9887640449438202,0.8178437667201712,0.9550561797752809,1.0
fugw_ga_official,FUGW (G+A; official),7,lineage_20170111,,8,lineage_20170111__gap60m__p008,178,0.702247191011236,0.9831460674157303,0.8206527554842161,0.898876404494382,1.0
fugw_ga_official,FUGW (G+A; official),7,lineage_20170111,,9,lineage_20170111__gap60m__p009,178,0.7528089887640449,0.9943820224719101,0.8604868913857681,0.9325842696629213,1.0
fugw_ga_official,FUGW (G+A; official),7,lineage_20170111,,10,lineage_20170111__gap60m__p010,178,0.7078651685393258,0.9775280898876404,0.8270514130064692,0.9550561797752809,1.0
fugw_ga_official,FUGW (G+A; official),7,lineage_20170111,,11,lineage_20170111__gap60m__p011,178,0.6460674157303371,0.9775280898876404,0.7922730515427145,0.9213483146067416,1.0
fugw_ga_official,FUGW (G+A; official),7,lineage_20170111,,12,lineage_20170111__gap60m__p012,178,0.6685393258426966,0.9831460674157303,0.8086298377028713,0.9325842696629213,1.0
fugw_ga_official,FUGW (G+A; official),7,lineage_20170111,,13,lineage_20170111__gap60m__p013,178,0.6741573033707865,0.9662921348314607,0.7946319130307893,0.8089887640449438,1.0
fugw_ga_official,FUGW (G+A; official),8,lineage_20170925,,0,lineage_20170925__gap60m__p000,156,0.7115384615384616,0.9871794871794872,0.8336004273504273,0.8846153846153846,1.0
fugw_ga_official,FUGW (G+A; official),8,lineage_20170925,,1,lineage_20170925__gap60m__p001,156,0.7884615384615384,1.0,0.8789529914529915,0.9358974358974359,1.0
fugw_ga_official,FUGW (G+A; official),8,lineage_20170925,,2,lineage_20170925__gap60m__p002,156,0.782051282051282,0.9935897435897436,0.8746260683760687,0.9230769230769231,1.0
fugw_ga_official,FUGW (G+A; official),8,lineage_20170925,,3,lineage_20170925__gap60m__p003,156,0.7884615384615384,0.9935897435897436,0.8851495726495725,0.8846153846153846,1.0
fugw_ga_official,FUGW (G+A; official),8,lineage_20170925,,4,lineage_20170925__gap60m__p004,156,0.7564102564102564,0.9807692307692307,0.8613416554206028,0.8717948717948718,1.0
fugw_ga_official,FUGW (G+A; official),8,lineage_20170925,,5,lineage_20170925__gap60m__p005,156,0.8269230769230769,0.9871794871794872,0.9021545584045583,0.9743589743589743,1.0
fugw_ga_official,FUGW (G+A; official),8,lineage_20170925,,6,lineage_20170925__gap60m__p006,156,0.8269230769230769,0.9871794871794872,0.8971408221408222,0.8974358974358975,1.0
fugw_ga_official,FUGW (G+A; official),8,lineage_20170925,,7,lineage_20170925__gap60m__p007,156,0.7884615384615384,0.9871794871794872,0.8798382173382172,0.9358974358974359,1.0
