setting,severity,fold,perturbation_replicates,known_top1_real,reject_aware_top1,known_false_reject_rate,unknown_recall,unknown_precision
probability_val_r80,0.2,3,3,0.6509009009009009,0.6036036036036037,0.14414414414414414,0.801498127340824,0.8700287951945684
probability_val_r80,0.2,4,3,0.6485260770975056,0.5884353741496599,0.22448979591836735,0.7624521072796936,0.8007953263203872
probability_val_r80,0.3,0,3,0.5012345679012346,0.42345679012345677,0.36419753086419754,0.7988200589970501,0.8211056685968372
probability_val_r80,0.3,1,3,0.6342281879194631,0.5391498881431768,0.2494407158836689,0.8439340400471144,0.8653413474692574
probability_val_r80,0.3,2,3,0.5652173913043478,0.443701226309922,0.3979933110367893,0.7519685039370079,0.7624773947274246
probability_val_r80,0.3,3,3,0.6227477477477478,0.588963963963964,0.1677927927927928,0.7833957553058677,0.8939000367989264
probability_val_r80,0.3,4,3,0.6247165532879819,0.5657596371882087,0.24829931972789118,0.7592592592592592,0.8444560296726165
probability_val_r80,0.4,0,3,0.5012345679012346,0.43086419753086425,0.3703703703703704,0.8284703801945182,0.8620025419161
probability_val_r80,0.4,1,3,0.616331096196868,0.5022371364653243,0.2897091722595078,0.8634167764602547,0.8835872472969247
probability_val_r80,0.4,2,3,0.5696767001114827,0.43924191750278707,0.41917502787068006,0.7833333333333333,0.8095331437750181
probability_val_r80,0.4,3,3,0.6137387387387387,0.5551801801801802,0.20608108108108106,0.8089201877934272,0.9041412877402873
probability_val_r80,0.4,4,3,0.6190476190476191,0.5476190476190476,0.282312925170068,0.7526265520534862,0.8635634347848002
probability_val_r80,0.5,0,3,0.47160493827160493,0.3938271604938272,0.40740740740740744,0.8435951875442322,0.8783529026987918
probability_val_r80,0.5,1,3,0.5961968680089486,0.4854586129753915,0.2986577181208054,0.8590556730091613,0.9012974216209754
probability_val_r80,0.5,2,3,0.5518394648829431,0.4080267558528428,0.45484949832775917,0.7990654205607477,0.8341237463708758
probability_val_r80,0.5,3,3,0.6036036036036035,0.5337837837837838,0.24436936936936937,0.81006006006006,0.9086311430736348
probability_val_r80,0.5,4,3,0.6122448979591837,0.5408163265306123,0.2913832199546485,0.7785414280259642,0.8880461899159804
probability_val_r90,0.0,0,1,0.5814814814814815,0.5,0.34074074074074073,,
probability_val_r90,0.0,1,1,0.697986577181208,0.6040268456375839,0.26174496644295303,,
probability_val_r90,0.0,2,1,0.6120401337792643,0.4816053511705686,0.38127090301003347,,
probability_val_r90,0.0,3,1,0.6351351351351351,0.6114864864864865,0.14189189189189189,,
probability_val_r90,0.0,4,1,0.6700680272108843,0.5884353741496599,0.2687074829931973,,
probability_val_r90,0.1,0,3,0.5555555555555556,0.4777777777777778,0.35555555555555557,0.8130511463844797,0.6156115632684304
probability_val_r90,0.1,1,3,0.674496644295302,0.5648769574944071,0.2841163310961969,0.9065255731922398,0.6692105794467998
probability_val_r90,0.1,2,3,0.6020066889632107,0.463768115942029,0.42474916387959866,0.8557504873294347,0.5354260304922157
probability_val_r90,0.1,3,3,0.6441441441441441,0.5912162162162162,0.18806306306306309,0.8832391713747646,0.7374166862698973
probability_val_r90,0.1,4,3,0.6609977324263038,0.5714285714285714,0.30498866213151926,0.881904761904762,0.6324292273047046
probability_val_r90,0.2,0,3,0.5308641975308642,0.45555555555555555,0.37777777777777777,0.8576480990274092,0.760186250573761
probability_val_r90,0.2,1,3,0.6633109619686801,0.5369127516778524,0.30201342281879195,0.9133858267716536,0.7946047101063286
probability_val_r90,0.2,2,3,0.5897435897435898,0.4180602006688963,0.483835005574136,0.8651026392961877,0.6709580120849011
probability_val_r90,0.2,3,3,0.6509009009009009,0.5630630630630631,0.23085585585585586,0.8895131086142323,0.8226064853243775
probability_val_r90,0.2,4,3,0.6485260770975056,0.5476190476190476,0.33446712018140584,0.8668582375478927,0.7541636821237861
