activity_hard_scores,activity_max_absolute_hard_gap,activity_mean_margin,activity_same,activity_strongest_margin,fold,full_prediction,geometry_hard_scores,geometry_max_absolute_hard_gap,geometry_mean_margin,geometry_same,geometry_strongest_margin,hard_candidates,identity,neuron_row,query_record,reference_record,wo_activity_prediction,wo_activity_prediction_is_hard,geometry_ambiguous_bottom_quartile,activity_beats_strongest_hard,strict_case
0.270609434893;-0.174277736802;-0.314073953157,0.7280272322754755,0.48653403080746005,0.41395327911885943,0.14334384422610535,4,AWCL,0.914270596939;0.937085986742;0.922224838451,0.031900887129583944,0.02164434335804455,0.9461714840690463,0.009085497326995595,AUAL;ASEL;RMDDL,AWCL,75,2023-01-05-18,2023-01-09-15,AUAL,True,False,True,False
0.508117576502;0.526607832894;-0.299608216179,0.9152410402147844,0.3705937596301301,0.6156328240360827,0.0890249911418648,4,AIBR,0.933950823313;0.895443221153;0.939238405532,0.055622825688219635,0.028188563508504183,0.951066046841189,0.011827641309317682,AVER;AVAR;ASER,AIBR,76,2023-01-05-18,2023-01-09-15,RIMR,False,False,True,False
-0.0761490532691;0.411536483449;0.441454480423,0.34006603922539513,-0.15755886233716315,0.10138844119714659,-0.34006603922539513,4,IL2DL,0.936480604817;0.950448115961;0.959291085055,0.01276583300333356,-0.0022146832260832028,0.9465252520514663,-0.01276583300333356,M3L;NSML;MCL,IL2DL,77,2023-01-05-18,2023-01-09-15,MI,False,True,False,False
0.0721887367267;0.238021262908;0.116078894663,0.2442223500086455,0.17431478863639352,0.31641108673533047,0.07838982382780918,4,URXR,0.93660707012;0.909216630907;0.928487427139,0.029967523029836962,0.014413777881361667,0.9391841539365309,0.002577083816746706,RID;CEPDR;URXL,URXR,86,2023-01-05-18,2023-01-09-15,ADLR,False,False,True,False
-0.0564173033103;-0.103623097927;-0.151916530045,0.4588312231326566,0.4109003368485187,0.3069146930877046,0.3633319963980153,4,SMDVL,0.941360935205;0.94260246999;0.909625960336,0.03524451655884531,0.01367402171770904,0.9448704768944501,0.002268006904876829,CEPDL;RIAL;AWBR,SMDVL,87,2023-01-05-18,2023-01-09-15,ASGL,False,False,True,False
0.212114118685;0.543837017711;0.25463636273,0.2448713508916133,0.12012296986806004,0.4569854695766173,-0.08685154813408652,4,RID,0.91463576787;0.868993485789;0.919129478596,0.05317810189011518,0.021252010260634946,0.9221715876789796,0.0030421090827065234,URXR;CEPDR;URXL,RID,91,2023-01-05-18,2023-01-09-15,CEPDR,True,False,False,False
0.0699694557081;0.0797517160162;-0.00707044739845,0.2507977072275088,0.19617701838711435,0.2437272598290545,0.16397554381289547,4,AWBL,0.94942031234;0.92976468993;0.898730770452,0.040558213814294475,0.013317060025233696,0.9392889842659276,-0.010131328074543755,AWBR;ASGL;ASEL,AWBL,95,2023-01-05-18,2023-01-09-15,ASEL,True,False,True,False
0.352918904431;-0.0510987363209;0.492155863569,0.37699914600579143,0.06124173245863035,0.32590040968485706,-0.1662554538838309,4,AUAL,0.963226876096;0.941980833945;0.951719583534,0.02399361964765978,0.013665355734257312,0.9659744535925215,0.0027475774966034816,ASEL;AWCL;RMDDL,AUAL,96,2023-01-05-18,2023-01-09-15,RIML,False,False,False,False
0.327992140774;-0.309195486556;0.0459579627405,0.7905443436805202,0.4597639848049525,0.48134885712427694,0.15335671635057369,4,URYVL,0.919414665672;0.933957251249;0.931685824036,0.007428902127643355,-0.0018242311975643632,0.9265283491216069,-0.007428902127643355,OLQVL;URBL;IL1L,URYVL,101,2023-01-05-18,2023-01-09-15,OLQVL,True,True,True,True
-0.115437553585;0.313061132234;-0.286945166726,0.6266318043105246,0.36946050027665794,0.3396866375841124,0.026625505350099277,4,SAAVL,0.92512831354;0.90688371483;0.898372934035,0.03821932157601249,0.026463934809582645,0.9365922556113917,0.01146394207128254,RIAL;AVAL;RMDVL,SAAVL,103,2023-01-05-18,2023-01-09-15,RIAL,True,False,True,False
-0.0279055562376;0.118443306105;0.0780454454061,0.14448606667492242,0.06038611201298944,0.116580510437331,-0.0018627956671884716,4,AWBR,0.86081571369;0.83821118447;0.847876972948,0.022563147780034543,0.011806375213947562,0.8607743322498923,-4.138143980236819e-05,ASGL;AWBL;SMDVL,AWBR,105,2023-01-05-18,2023-01-09-15,ASGR,False,False,False,False
0.128557480351;0.389112937117;-0.173820624373,0.4123765075798721,0.12393928550863671,0.2385558832073115,-0.15055705391013555,4,ASER,0.947917981287;0.946451981133;0.94422268927,0.014226694292523212,0.01225183299919963,0.9584493835628044,0.010531402275647639,AVDR;AVJR;AINR,ASER,106,2023-01-05-18,2023-01-09-15,RICR,False,True,False,False
0.208193158241;-0.32704436975;0.354154642946,0.3882813244330907,-0.0171975224626605,0.06123695468283116,-0.29291768826314446,4,ASIL,0.955846553026;0.937264285213;0.955909435787,0.02100567471897219,0.008596535256748306,0.9582699599322838,0.0023605241452619996,ADLL;RIVL;AVHL,ASIL,108,2023-01-05-18,2023-01-09-15,AVJL,False,False,False,False
-0.253858041438;-0.547509616563;0.0875293229723,1.0719691580902164,0.7624056532034117,0.5244595415272985,0.4369302185549494,4,AVHL,0.955299884271;0.95495426034;0.967248044654,0.014920506072129802,0.010707369990787363,0.9698747664123107,0.002626721758632211,ASIL;ASGL;ASEL,AVHL,109,2023-01-05-18,2023-01-09-15,AVDL,False,True,True,False
-0.0735776941271;0.0255040437019;-0.321106752697,0.8007626623888261,0.6027160440657542,0.47965590969163135,0.4541518659896857,4,RMDDL,0.876577937783;0.947612170272;0.910667216185,0.04926955085583107,0.014228380558921727,0.9258474886393032,-0.021764681633167693,AWCL;AUAL;AIBR,RMDDL,113,2023-01-05-18,2023-01-09-15,AIML,False,False,True,False
0.00161533528711;0.0571782693049;-0.050001700523,0.585355212231975,0.5324228770192823,0.5353535117089538,0.47817524240402587,4,RIVR,0.949147019257;0.927965043838;0.958165240575,0.021308665028760054,0.004181274309889682,0.9492737088665809,-0.008891531708689393,AVJR;AINR;ADLR,RIVR,114,2023-01-05-18,2023-01-09-15,AVJR,True,False,True,False
0.382266466944;0.297593847748;-0.455717721601,0.8234734633652512,0.29304154406733635,0.36775574176462805,-0.014510725179410267,4,FLPR,0.968901119879;0.945841840334;0.96088754164,0.01813212680359011,0.00543046651997936,0.9639739671373533,-0.0049271527414122,ADER;AVDR;AIZR,FLPR,119,2023-01-05-18,2023-01-09-15,AVKR,False,False,False,False
-0.0884705750619;-0.0878612291156;0.450560067443,0.30951310822339273,0.04963753813139733,0.14104695922003882,-0.30951310822339273,4,RMDVR,0.855077833727;0.813642205628;0.596693168224,0.29795967356563124,0.13951510592961935,0.8946528417893963,0.039575008062028405,AVAR;AVER;RMER,RMDVR,121,2023-01-05-18,2023-01-09-15,AVAR,True,False,False,False
0.494627482664;-0.242504736413;0.363418549412,0.8100907979322691,0.3624056296319932,0.5675860615196754,0.0729585788559528,4,ASGR,0.889340529369;0.864812373109;0.938303782359,0.059940805488618354,0.027267616984937737,0.9247531785973029,-0.013550603761738111,AWAR;AWBR;RIVR,ASGR,12,2023-01-16-08,2023-01-23-15,AVJR,False,False,True,False
-0.215390042405;0.0804930623088;0.25206951725,0.32500877089333846,0.07056121610346791,0.10961872848802945,-0.14245078876216427,4,OLQVR,0.835801474639;0.80907846392;0.805329375082,0.02710184547354022,0.015694782675341745,0.8324312205557066,-0.0033702540832565298,RMER;CEPVR;URYDR,OLQVR,16,2023-01-16-08,2023-01-23-15,RMER,True,False,False,False
0.458822466608;0.509171021052;0.483649218609,0.09095486394623031,0.06589642846482618,0.5497773305544342,0.04060630950235644,4,I2R,0.923438574556;0.89771971666;0.925815069353,0.0347054785007781,0.016767408304361298,0.9324251951609149,0.006610125807582468,NSMR;M3R;MCL,I2R,43,2023-01-16-08,2023-01-23-15,IL2VR,False,False,True,False
0.141131683154;0.155937044719;0.685982048297,0.4593565833856108,0.2728046744829587,0.600488266539899,-0.08549378175754352,4,URYVL,0.835549098314;0.816366157898;0.827428747521,0.022645997713878208,0.012564154367471825,0.8390121556118845,0.003463057297998451,URBL;IL1L;URYDL,URYVL,51,2023-01-16-08,2023-01-23-15,OLQVL,False,False,False,False
0.498455307594;0.179923032227;0.520517716543,0.5323600740520771,0.3126510874908738,0.7122831062785923,0.19176538973579127,4,AIZR,0.901470312332;0.942023070288;0.883487310701,0.0629442711922179,0.03743801745280917,0.9464315818929376,0.004408511605136778,RMDDR;AVJR;AIBR,AIZR,58,2023-01-16-08,2023-01-23-15,FLPR,False,False,True,False
0.275598663655;0.587807264997;0.0861336875475,0.5143947316275421,0.28401521377516903,0.6005284191750161,0.012721154177911975,4,URBL,0.857112672834;0.866106613953;0.874557629051,0.013793132216734949,-0.0051611417784552804,0.8607644968342628,-0.013793132216734949,URYVL;IL1L;URYDL,URBL,65,2023-01-16-08,2023-01-23-15,OLLL,False,True,True,False
-0.0277328634234;0.0972290191788;0.687192650575,0.7067441140931777,0.4267816485595013,0.6790112506698084,-0.008181399905646258,4,AVDL,0.911449718203;0.934519732034;0.935685510102,0.02068660486562257,0.004918002955639378,0.9321363230686532,-0.003549187033144663,AIZL;AVBL;AINL,AVDL,74,2023-01-16-08,2023-01-23-15,ASEL,False,False,False,False
0.279268538257;0.584745225915;0.565678132078,0.32913835323015095,0.13184292607051684,0.6084068914870285,0.023661665572053514,4,AVER,0.874011797974;0.841079928298;0.873462778887,0.022051795945485342,0.00028022252366532996,0.863131724243539,-0.010880073730792361,RMDR;AVAR;AIBR,AVER,80,2023-01-16-08,2023-01-23-15,AWAR,False,False,True,False
0.172098981257;0.205476853486;0.272186852551,0.061402467930681465,0.016913886755971053,0.23350144918727433,-0.03868540336364196,4,ADEL,0.972786374047;0.957352181409;0.974438049152,0.014106486878663449,0.00326646675153186,0.971458668287214,-0.0029793808645810493,FLPL;ADAL;RIS,ADEL,81,2023-01-16-08,2023-01-23-15,M5,False,True,False,False
0.655098924024;-0.64182551312;0.619390180103,1.306955065797495,0.45424168900845363,0.6651295526776484,0.010030628653642348,4,IL2DL,0.933923651991;0.925336539767;0.92971419121,0.012562747722222767,0.00824115983369167,0.937899287489679,0.00397563549883484,IL2DR;I3;I2L,IL2DL,88,2023-01-16-08,2023-01-23-15,MI,False,True,True,False
-0.212003278603;0.235654129482;0.198965329701,0.7859926223557467,0.49978395022624966,0.5739893437531292,0.3383352142709787,4,AIBR,0.882287852535;0.809795218956;0.910742173775,0.08822664335742603,0.030413447224247436,0.8980218623129282,-0.012720311462253053,AWCR;RMDR;RMDDR,AIBR,94,2023-01-16-08,2023-01-23-15,AIZR,False,False,True,False
0.0606184081179;0.589761181706;0.485664119,0.4849662190312739,0.16690339087463174,0.5455846271491444,-0.04417655455660252,4,IL1L,0.851476369743;0.873009103733;0.842233971139,0.0390113866395384,0.02567220957379912,0.8812453577789257,0.00823625404585604,URYVL;IL2L;URBL,IL1L,102,2023-01-16-08,2023-01-23-15,URYVL,True,False,False,False
0.471329809306;-0.23063381311;0.406612630713,0.6191090562631707,0.17270570085062645,0.3884752431535866,-0.08285456615204234,4,RIVR,0.905112229216;0.948902944812;0.861791850989,0.07582983673420285,0.03235267938404918,0.9376216877230416,-0.011281257089358454,ASGR;AVJR;AWAR,RIVR,103,2023-01-16-08,2023-01-23-15,AVJR,True,False,False,False
-0.651403293471;-0.0727999435953;-0.65088862884,0.7905156316555338,0.5974762934866277,0.1391123381847351,0.21191228178002197,4,AIZL,0.929656428121;0.8859189295;0.977774889294,0.0704541942186997,0.025256374747196664,0.956373123719098,-0.021401765575331133,AVDL;AVBL;RICL,AIZL,104,2023-01-16-08,2023-01-23-15,FLPL,False,False,True,False
-0.246584317375;-0.234176510097;0.377355790337,0.4326474849820524,0.22053151331849644,0.186063167606835,-0.19129262273004055,4,RMDDR,0.874780374743;0.883692742522;0.90327285479,0.043137752050728784,0.030669469442276442,0.9179181267936517,0.014645272004089938,AIBR;AIBL;RIBL,RMDDR,111,2023-01-16-08,2023-01-23-15,RIMR,False,False,False,False
