dataset,fold,test_animal_id,duration_key,position,requested_duration_seconds,actual_start_seconds,actual_duration_seconds,raw_frames,window_frames,sampling_rate_hz
rld,1,20230904-15-09-05,240s,end,240,1199.9773557980857,239.99547115961724,1500,250,1.0416863234628688
rld,1,20230904-15-09-05,480s,start,480,0.0,480.9509242038727,1500,501,1.0416863234628688
rld,1,20230904-15-09-05,480s,middle,480,479.99094231923425,480.9509242038727,1500,501,1.0416863234628688
rld,1,20230904-15-09-05,480s,end,480,959.9818846384685,479.9909423192344,1500,500,1.0416863234628688
rld,1,20230904-15-09-05,900s,start,900,0.0,900.4630077908835,1500,938,1.0416863234628688
rld,1,20230904-15-09-05,900s,middle,900,270.7148914680481,899.503025906245,1500,937,1.0416863234628688
rld,1,20230904-15-09-05,900s,end,900,540.4698010514577,899.5030259062453,1500,937,1.0416863234628688
rld,1,20230904-15-09-05,full,full,,0.0,1439.9728269577029,1500,1500,1.0416863234628688
rld,1,20230909-15-40-07,15s,start,15,0.0,15.359612808227574,1500,16,1.0416929254511431
rld,1,20230909-15-40-07,15s,middle,15,713.2620197820663,14.399637007713295,1500,15,1.0416929254511431
rld,1,20230909-15-40-07,15s,end,15,1425.5640637636184,14.399637007713409,1500,15,1.0416929254511431
rld,1,20230909-15-40-07,30s,start,30,0.0,30.719225616455113,1500,32,1.0416929254511431
rld,1,20230909-15-40-07,30s,middle,30,705.5822133779526,29.759249815940848,1500,31,1.0416929254511431
rld,1,20230909-15-40-07,30s,end,30,1410.204450955391,29.759249815940848,1500,31,1.0416929254511431
