candidate_identity,candidate_similarity,is_spatial_hard,mode,query_identity,same_minus_candidate,same_similarity
OLQVL,0.2876451058082154,False,Geometry,IL2DL,0.04213400106169368,0.3297791068699091
CEPVL,0.24310167300903981,False,Geometry,IL2DL,0.08667743386086926,0.3297791068699091
SAAVR,0.23322535607277897,False,Geometry,IL2DL,0.0965537507971301,0.3297791068699091
RID,0.23267871694348002,False,Geometry,IL2DL,0.09710038992642905,0.3297791068699091
SMDVR,0.2001090822030736,False,Geometry,IL2DL,0.12967002466683547,0.3297791068699091
URXR,0.19780601196841402,False,Geometry,IL2DL,0.13197309490149506,0.3297791068699091
RIAR,0.1985928075648708,False,Geometry,IL2DL,0.13118629930503828,0.3297791068699091
AVAR,0.19215932377061484,False,Geometry,IL2DL,0.13761978309929424,0.3297791068699091
SAAVL,0.21218044841737865,False,Geometry,IL2DL,0.11759865845253042,0.3297791068699091
CEPDR,0.18530415752079962,False,Geometry,IL2DL,0.14447494934910945,0.3297791068699091
URXL,0.19221401593697485,False,Geometry,IL2DL,0.13756509093293423,0.3297791068699091
CEPDL,0.17794052931866924,False,Geometry,IL2DL,0.15183857755123983,0.3297791068699091
SMDDR,0.1504355814648686,False,Geometry,IL2DL,0.17934352540504048,0.3297791068699091
RMEV,0.15211284611884504,False,Geometry,IL2DL,0.17766626075106404,0.3297791068699091
RIAL,0.1685154005641773,False,Geometry,IL2DL,0.16126370630573178,0.3297791068699091
AVER,0.13957927011776244,False,Geometry,IL2DL,0.19019983675214663,0.3297791068699091
AWAR,0.10975218922935422,False,Geometry,IL2DL,0.22002691764055488,0.3297791068699091
SMDVL,0.12739359975619344,False,Geometry,IL2DL,0.20238550711371564,0.3297791068699091
AVAL,0.11357298583688655,False,Geometry,IL2DL,0.21620612103302253,0.3297791068699091
RMDL,0.07752895299901773,False,Geometry,IL2DL,0.25225015387089134,0.3297791068699091
AIBR,0.06437285683605308,False,Geometry,IL2DL,0.265406250033856,0.3297791068699091
ASGR,0.048083613372282015,False,Geometry,IL2DL,0.28169549349762707,0.3297791068699091
AVL,0.0004884841597479509,False,Geometry,IL2DL,0.32929062271016113,0.3297791068699091
AVEL,0.030104833712322254,False,Geometry,IL2DL,0.2996742731575868,0.3297791068699091
ASGL,0.01052316080912668,False,Geometry,IL2DL,0.3192559460607824,0.3297791068699091
ASHL,-0.015267173639832321,False,Geometry,IL2DL,0.3450462805097414,0.3297791068699091
AIBL,-0.020200652441419786,False,Geometry,IL2DL,0.34997975931132885,0.3297791068699091
AVHL,-0.04339565408250445,False,Geometry,IL2DL,0.37317476095241353,0.3297791068699091
AWBL,-0.05540154190934238,False,Geometry,IL2DL,0.38518064877925146,0.3297791068699091
RIVL,-0.03536661414383563,False,Geometry,IL2DL,0.3651457210137447,0.3297791068699091
AWCL,-0.06958197610707377,False,Geometry,IL2DL,0.39936108297698286,0.3297791068699091
SMDDL,-0.10743237854080574,False,Geometry,IL2DL,0.4372114854107148,0.3297791068699091
AVJR,-0.07428812428282333,False,Geometry,IL2DL,0.4040672311527324,0.3297791068699091
AIZL,-0.07335253353395647,False,Geometry,IL2DL,0.40313164040386557,0.3297791068699091
RIBL,-0.10475189274733514,False,Geometry,IL2DL,0.43453099961724423,0.3297791068699091
ASEL,-0.10134730020225935,False,Geometry,IL2DL,0.4311264070721684,0.3297791068699091
AVDR,-0.09429810258957999,False,Geometry,IL2DL,0.42407720945948907,0.3297791068699091
AVDL,-0.10881347737554367,False,Geometry,IL2DL,0.4385925842454528,0.3297791068699091
AVJL,-0.08909799217068791,False,Geometry,IL2DL,0.418877099040597,0.3297791068699091
RIVR,-0.11807628405588966,False,Geometry,IL2DL,0.44785539092579874,0.3297791068699091
AIZR,-0.14295918499705296,False,Geometry,IL2DL,0.47273829186696203,0.3297791068699091
AUAR,-0.20989941196704093,False,Geometry,IL2DL,0.53967851883695,0.3297791068699091
AUAL,-0.1899800688921126,False,Geometry,IL2DL,0.5197591757620217,0.3297791068699091
RICR,-0.18534670966401642,False,Geometry,IL2DL,0.5151258165339255,0.3297791068699091
RICL,-0.24034908645568467,False,Geometry,IL2DL,0.5701281933255937,0.3297791068699091
M5,-0.2624076258239495,False,Geometry,IL2DL,0.5921867326938586,0.3297791068699091
AIML,-0.8366513024522046,False,Geometry,IL2DL,1.1664304093221136,0.3297791068699091
AIMR,-0.32292164651211336,False,Geometry,IL2DL,0.6527007533820224,0.3297791068699091
FLPL,-0.31289505746077223,False,Geometry,IL2DL,0.6426741643306813,0.3297791068699091
ADEL,-0.3089553020377427,False,Geometry,IL2DL,0.6387344089076518,0.3297791068699091
VB02,-0.34630564308889034,False,Geometry,IL2DL,0.6760847499587994,0.3297791068699091
ADAL,-0.3126361395386483,False,Geometry,IL2DL,0.6424152464085574,0.3297791068699091
I1R,0.3341312827677716,True,Geometry,I2R,0.005028791408644984,0.3391600741764166
IL2DL,0.3496149912922462,False,Geometry,I2R,-0.010454917115829632,0.3391600741764166
I3,0.3473917912324429,False,Geometry,I2R,-0.008231717056026322,0.3391600741764166
NSMR,0.3385167829357305,True,Geometry,I2R,0.0006432912406860725,0.3391600741764166
I2L,0.33323011553606136,False,Geometry,I2R,0.005929958640355226,0.3391600741764166
MCL,0.3360506608216971,True,Geometry,I2R,0.0031094133547194813,0.3391600741764166
NSML,0.33511403332736267,False,Geometry,I2R,0.004046040849053911,0.3391600741764166
M4,0.35149723771874675,False,Geometry,I2R,-0.012337163542330165,0.3391600741764166
M3R,0.3448210040755253,False,Geometry,I2R,-0.005660929899108713,0.3391600741764166
M3L,0.34065971818624685,False,Geometry,I2R,-0.00149964400983027,0.3391600741764166
IL2VL,0.33619454648581903,False,Geometry,I2R,0.002965527690597547,0.3391600741764166
IL1R,0.3447435062875403,False,Geometry,I2R,-0.005583432111123721,0.3391600741764166
OLLL,0.34218643527329085,False,Geometry,I2R,-0.003026361096874264,0.3391600741764166
IL2L,0.3396602640844309,False,Geometry,I2R,-0.0005001899080143146,0.3391600741764166
URBR,0.34010705367501354,False,Geometry,I2R,-0.000946979498596956,0.3391600741764166
OLLR,0.34032459113553964,False,Geometry,I2R,-0.001164516959123063,0.3391600741764166
IL1DL,0.34087734359026095,False,Geometry,I2R,-0.001717269413844369,0.3391600741764166
IL1DR,0.33818929056450486,False,Geometry,I2R,0.0009707836119117186,0.3391600741764166
URYVR,0.3325096683260181,False,Geometry,I2R,0.0066504058503985,0.3391600741764166
IL2R,0.32771061200651247,False,Geometry,I2R,0.011449462169904112,0.3391600741764166
URYDL,0.33550286792989514,False,Geometry,I2R,0.0036572062465214383,0.3391600741764166
IL1L,0.3312601881563702,False,Geometry,I2R,0.007899886020046376,0.3391600741764166
URBL,0.324459593818078,False,Geometry,I2R,0.014700480358338597,0.3391600741764166
OLQDR,0.31799983244372887,False,Geometry,I2R,0.021160241732687712,0.3391600741764166
OLQDL,0.31934801945977453,False,Geometry,I2R,0.019812054716642047,0.3391600741764166
RMER,0.31401266915231124,False,Geometry,I2R,0.02514740502410534,0.3391600741764166
OLQVR,0.31070082535156823,False,Geometry,I2R,0.02845924882484835,0.3391600741764166
URYVL,0.3125997657762357,False,Geometry,I2R,0.026560308400180865,0.3391600741764166
RMED,0.2845918040433382,False,Geometry,I2R,0.054568270133078356,0.3391600741764166
RMEL,0.2842000586780073,False,Geometry,I2R,0.05496001549840929,0.3391600741764166
CEPVR,0.2750840907105588,False,Geometry,I2R,0.0640759834658578,0.3391600741764166
OLQVL,0.27546159342229515,False,Geometry,I2R,0.06369848075412143,0.3391600741764166
CEPVL,0.22539705948861502,False,Geometry,I2R,0.11376301468780156,0.3391600741764166
SAAVR,0.21149719775826703,False,Geometry,I2R,0.12766287641814955,0.3391600741764166
RID,0.20559615528121034,False,Geometry,I2R,0.13356391889520625,0.3391600741764166
SMDVR,0.17439671573568244,False,Geometry,I2R,0.16476335844073414,0.3391600741764166
URXR,0.16976420233654343,False,Geometry,I2R,0.16939587183987315,0.3391600741764166
RIAR,0.17137584135899633,False,Geometry,I2R,0.16778423281742025,0.3391600741764166
AVAR,0.1675445737580031,False,Geometry,I2R,0.17161550041841347,0.3391600741764166
SAAVL,0.18195373644097815,False,Geometry,I2R,0.15720633773543843,0.3391600741764166
CEPDR,0.15724701576589184,False,Geometry,I2R,0.18191305841052474,0.3391600741764166
URXL,0.1602538611701092,False,Geometry,I2R,0.17890621300630738,0.3391600741764166
CEPDL,0.14395294418974752,False,Geometry,I2R,0.19520712998666906,0.3391600741764166
SMDDR,0.12636567610690044,False,Geometry,I2R,0.21279439806951614,0.3391600741764166
RMEV,0.1266980924277082,False,Geometry,I2R,0.2124619817487084,0.3391600741764166
RIAL,0.13437790744726644,False,Geometry,I2R,0.20478216672915014,0.3391600741764166
AVER,0.11127699260125766,False,Geometry,I2R,0.2278830815751589,0.3391600741764166
AWAR,0.0777033602136214,False,Geometry,I2R,0.2614567139627952,0.3391600741764166
SMDVL,0.08949429374098099,False,Geometry,I2R,0.24966578043543558,0.3391600741764166
AVAL,0.07814841278441176,False,Geometry,I2R,0.2610116613920048,0.3391600741764166
RMDL,0.041827644426515286,False,Geometry,I2R,0.2973324297499013,0.3391600741764166
AIBR,0.031908053289296044,False,Geometry,I2R,0.30725202088712056,0.3391600741764166
ASGR,0.01336884629200413,False,Geometry,I2R,0.32579122788441245,0.3391600741764166
AVL,-0.02894503937938837,False,Geometry,I2R,0.36810511355580494,0.3391600741764166
AVEL,-0.007461915685109532,False,Geometry,I2R,0.3466219898615261,0.3391600741764166
ASGL,-0.030161746076093943,False,Geometry,I2R,0.36932182025251054,0.3391600741764166
ASHL,-0.05545341272919429,False,Geometry,I2R,0.3946134869056109,0.3391600741764166
AIBL,-0.06089686867065088,False,Geometry,I2R,0.40005694284706744,0.3391600741764166
AVHL,-0.08374022289417288,False,Geometry,I2R,0.42290029707058946,0.3391600741764166
AWBL,-0.094459617486938,False,Geometry,I2R,0.43361969166335457,0.3391600741764166
RIVL,-0.07739088362870634,False,Geometry,I2R,0.4165509578051229,0.3391600741764166
AWCL,-0.10862828858974348,False,Geometry,I2R,0.4477883627661601,0.3391600741764166
SMDDL,-0.14356882732235646,False,Geometry,I2R,0.482728901498773,0.3391600741764166
AVJR,-0.10872842376810737,False,Geometry,I2R,0.44788849794452396,0.3391600741764166
AIZL,-0.11475027693622188,False,Geometry,I2R,0.45391035111263844,0.3391600741764166
RIBL,-0.14279179963751748,False,Geometry,I2R,0.48195187381393406,0.3391600741764166
ASEL,-0.1405699866895238,False,Geometry,I2R,0.4797300608659404,0.3391600741764166
AVDR,-0.1279402040764714,False,Geometry,I2R,0.46710027825288797,0.3391600741764166
AVDL,-0.14857272221863477,False,Geometry,I2R,0.48773279639505135,0.3391600741764166
AVJL,-0.13143755422018374,False,Geometry,I2R,0.47059762839660035,0.3391600741764166
RIVR,-0.15296219026388075,False,Geometry,I2R,0.49212226444029733,0.3391600741764166
AIZR,-0.17585700127459375,False,Geometry,I2R,0.5150170754510104,0.3391600741764166
AUAR,-0.24495070113998962,False,Geometry,I2R,0.5841107753164062,0.3391600741764166
AUAL,-0.2273782555898437,False,Geometry,I2R,0.5665383297662603,0.3391600741764166
RICR,-0.21750433326271354,False,Geometry,I2R,0.5566644074391301,0.3391600741764166
RICL,-0.27710029717222784,False,Geometry,I2R,0.6162603713486444,0.3391600741764166
M5,-0.29851764126327013,False,Geometry,I2R,0.6376777154396867,0.3391600741764166
AIML,-0.917217670960673,False,Geometry,I2R,1.2563777451370894,0.3391600741764166
AIMR,-0.3518729209849197,False,Geometry,I2R,0.6910329951613363,0.3391600741764166
FLPL,-0.34593782915872634,False,Geometry,I2R,0.685097903335143,0.3391600741764166
ADEL,-0.34093012724878646,False,Geometry,I2R,0.680090201425203,0.3391600741764166
VB02,-0.3747073949794763,False,Geometry,I2R,0.7138674691558928,0.3391600741764166
ADAL,-0.34352554280492303,False,Geometry,I2R,0.6826856169813396,0.3391600741764166
I1R,0.33093447952653127,False,Geometry,I3,0.01810142543907356,0.3490359049656048
IL2DL,0.3498512946570827,True,Geometry,I3,-0.0008153896914778747,0.3490359049656048
I2R,0.3332288790999767,False,Geometry,I3,0.0158070258656281,0.3490359049656048
NSMR,0.3358272727475848,False,Geometry,I3,0.013208632218020044,0.3490359049656048
I2L,0.3311551106871644,False,Geometry,I3,0.017880794278440415,0.3490359049656048
MCL,0.334081199515864,True,Geometry,I3,0.014954705449740813,0.3490359049656048
NSML,0.3333285156178185,False,Geometry,I3,0.015707389347786316,0.3490359049656048
M4,0.3512367700304518,True,Geometry,I3,-0.0022008650648469574,0.3490359049656048
M3R,0.34390805944288977,False,Geometry,I3,0.005127845522715058,0.3490359049656048
M3L,0.34018694235088803,False,Geometry,I3,0.008848962614716793,0.3490359049656048
IL2VL,0.3359038565304549,False,Geometry,I3,0.013132048435149923,0.3490359049656048
IL1R,0.3461770429318569,False,Geometry,I3,0.002858862033747911,0.3490359049656048
OLLL,0.34583149687115544,False,Geometry,I3,0.0032044080944493847,0.3490359049656048
IL2L,0.34285169190569775,False,Geometry,I3,0.006184213059907073,0.3490359049656048
URBR,0.34255764064015337,False,Geometry,I3,0.006478264325451455,0.3490359049656048
OLLR,0.34361492303835345,False,Geometry,I3,0.005420981927251378,0.3490359049656048
IL1DL,0.34552316352092294,False,Geometry,I3,0.0035127414446818883,0.3490359049656048
IL1DR,0.3424566608296256,False,Geometry,I3,0.006579244135979212,0.3490359049656048
URYVR,0.33462506968268935,False,Geometry,I3,0.01441083528291548,0.3490359049656048
IL2R,0.32883040919668394,False,Geometry,I3,0.02020549576892089,0.3490359049656048
URYDL,0.34047339641407076,False,Geometry,I3,0.008562508551534065,0.3490359049656048
IL1L,0.3347633151515068,False,Geometry,I3,0.014272589814098013,0.3490359049656048
URBL,0.32920701764560034,False,Geometry,I3,0.019828887320004485,0.3490359049656048
OLQDR,0.3233876348228469,False,Geometry,I3,0.025648270142757945,0.3490359049656048
OLQDL,0.32529127545223224,False,Geometry,I3,0.023744629513372584,0.3490359049656048
RMER,0.3180564614984499,False,Geometry,I3,0.03097944346715492,0.3490359049656048
OLQVR,0.3139344977974221,False,Geometry,I3,0.03510140716818272,0.3490359049656048
URYVL,0.31650205945452065,False,Geometry,I3,0.03253384551108418,0.3490359049656048
RMED,0.29117342627916,False,Geometry,I3,0.05786247868644484,0.3490359049656048
RMEL,0.2898694075583627,False,Geometry,I3,0.059166497407242113,0.3490359049656048
CEPVR,0.27888457385148563,False,Geometry,I3,0.0701513311141192,0.3490359049656048
OLQVL,0.2802697819168172,False,Geometry,I3,0.06876612304878765,0.3490359049656048
CEPVL,0.23034784669262515,False,Geometry,I3,0.11868805827297968,0.3490359049656048
SAAVR,0.21760613854603753,False,Geometry,I3,0.1314297664195673,0.3490359049656048
RID,0.21368899004874567,False,Geometry,I3,0.13534691491685916,0.3490359049656048
SMDVR,0.18131778399682624,False,Geometry,I3,0.16771812096877858,0.3490359049656048
URXR,0.1774451196981547,False,Geometry,I3,0.1715907852674501,0.3490359049656048
RIAR,0.17863472403485414,False,Geometry,I3,0.17040118093075068,0.3490359049656048
AVAR,0.17364829638879214,False,Geometry,I3,0.17538760857681268,0.3490359049656048
SAAVL,0.1902671437038041,False,Geometry,I3,0.15876876126180073,0.3490359049656048
CEPDR,0.16470467111159595,False,Geometry,I3,0.18433123385400887,0.3490359049656048
URXL,0.16907655624505746,False,Geometry,I3,0.17995934872054736,0.3490359049656048
CEPDL,0.15319589987809756,False,Geometry,I3,0.19584000508750726,0.3490359049656048
SMDDR,0.13123276177024842,False,Geometry,I3,0.2178031431953564,0.3490359049656048
RMEV,0.13201114128330915,False,Geometry,I3,0.21702476368229567,0.3490359049656048
RIAL,0.14330085928249198,False,Geometry,I3,0.20573504568311285,0.3490359049656048
AVER,0.11741140751558296,False,Geometry,I3,0.23162449745002187,0.3490359049656048
AWAR,0.08518321395219587,False,Geometry,I3,0.26385269101340897,0.3490359049656048
SMDVL,0.09942309084219388,False,Geometry,I3,0.24961281412341096,0.3490359049656048
AVAL,0.08657933867600089,False,Geometry,I3,0.26245656628960395,0.3490359049656048
RMDL,0.04990699031472695,False,Geometry,I3,0.2991289146508779,0.3490359049656048
AIBR,0.03860663776051208,False,Geometry,I3,0.31042926720509273,0.3490359049656048
ASGR,0.020988769371863402,False,Geometry,I3,0.32804713559374143,0.3490359049656048
AVL,-0.02418694192784163,False,Geometry,I3,0.3732228468934465,0.3490359049656048
AVEL,0.0008752707689849246,False,Geometry,I3,0.3481606341966199,0.3490359049656048
ASGL,-0.0204121523808475,False,Geometry,I3,0.3694480573464523,0.3490359049656048
ASHL,-0.0460373620423597,False,Geometry,I3,0.3950732670079645,0.3490359049656048
AIBL,-0.050911217576911326,False,Geometry,I3,0.39994712254251613,0.3490359049656048
AVHL,-0.07452786384174509,False,Geometry,I3,0.4235637688073499,0.3490359049656048
AWBL,-0.08594566937435912,False,Geometry,I3,0.43498157433996393,0.3490359049656048
RIVL,-0.06720428694452718,False,Geometry,I3,0.416240191910132,0.3490359049656048
AWCL,-0.10004918310311135,False,Geometry,I3,0.44908508806871617,0.3490359049656048
SMDDL,-0.13669027036461928,False,Geometry,I3,0.4857261753302241,0.3490359049656048
AVJR,-0.10191547515893606,False,Geometry,I3,0.4509513801245409,0.3490359049656048
AIZL,-0.1050104074312135,False,Geometry,I3,0.4540463123968183,0.3490359049656048
RIBL,-0.13500687353235044,False,Geometry,I3,0.4840427784979553,0.3490359049656048
ASEL,-0.13208318664876878,False,Geometry,I3,0.4811190916143736,0.3490359049656048
AVDR,-0.12160692044231283,False,Geometry,I3,0.4706428254079177,0.3490359049656048
AVDL,-0.13985346141012467,False,Geometry,I3,0.4888893663757295,0.3490359049656048
AVJL,-0.12124296157831624,False,Geometry,I3,0.47027886654392104,0.3490359049656048
RIVR,-0.14615305855730712,False,Geometry,I3,0.495188963522912,0.3490359049656048
AIZR,-0.16998952621813493,False,Geometry,I3,0.5190254311837398,0.3490359049656048
AUAR,-0.23873419347117786,False,Geometry,I3,0.5877700984367826,0.3490359049656048
AUAL,-0.21984846335413447,False,Geometry,I3,0.5688843683197393,0.3490359049656048
RICR,-0.2121972775569494,False,Geometry,I3,0.5612331825225543,0.3490359049656048
RICL,-0.2698184101861478,False,Geometry,I3,0.6188543151517526,0.3490359049656048
M5,-0.2914201105820069,False,Geometry,I3,0.6404560155476118,0.3490359049656048
AIML,-0.9081979750066049,False,Geometry,I3,1.2572338799722098,0.3490359049656048
AIMR,-0.3481209730750776,False,Geometry,I3,0.6971568780406825,0.3490359049656048
FLPL,-0.3400578175153919,False,Geometry,I3,0.6890937224809968,0.3490359049656048
ADEL,-0.3354819410424633,False,Geometry,I3,0.6845178460080681,0.3490359049656048
VB02,-0.37104128429234223,False,Geometry,I3,0.7200771892579471,0.3490359049656048
ADAL,-0.3385599768435707,False,Geometry,I3,0.6875958818091755,0.3490359049656048
I1R,0.3297098575358553,False,Geometry,NSMR,0.007231595375066624,0.3369414529109219
IL2DL,0.3452945555843102,False,Geometry,NSMR,-0.00835310267338829,0.3369414529109219
I2R,0.33227762042572523,True,Geometry,NSMR,0.004663832485196695,0.3369414529109219
I3,0.343431339481939,False,Geometry,NSMR,-0.006489886571017067,0.3369414529109219
I2L,0.32888842703388516,False,Geometry,NSMR,0.008053025877036768,0.3369414529109219
MCL,0.3317703314402988,True,Geometry,NSMR,0.005171121470623097,0.3369414529109219
NSML,0.33087798330203766,False,Geometry,NSMR,0.006063469608884264,0.3369414529109219
M4,0.3478354046746577,False,Geometry,NSMR,-0.010893951763735754,0.3369414529109219
M3R,0.3412626569764288,True,Geometry,NSMR,-0.004321204065506901,0.3369414529109219
M3L,0.3368958131468494,False,Geometry,NSMR,4.563976407251369e-05,0.3369414529109219
IL2VL,0.3327623143235204,False,Geometry,NSMR,0.004179138587401543,0.3369414529109219
IL1R,0.3426682677732292,False,Geometry,NSMR,-0.00572681486230725,0.3369414529109219
OLLL,0.33972312003936483,False,Geometry,NSMR,-0.0027816671284429106,0.3369414529109219
IL2L,0.33701534907766906,False,Geometry,NSMR,-7.389616674713384e-05,0.3369414529109219
URBR,0.338521623216465,False,Geometry,NSMR,-0.0015801703055430827,0.3369414529109219
OLLR,0.33886716937675415,False,Geometry,NSMR,-0.0019257164658322279,0.3369414529109219
IL1DL,0.3389193759599318,False,Geometry,NSMR,-0.0019779230490099,0.3369414529109219
IL1DR,0.33678860442142566,False,Geometry,NSMR,0.00015284848949626006,0.3369414529109219
URYVR,0.3309304547885294,False,Geometry,NSMR,0.00601099812239253,0.3369414529109219
IL2R,0.3261833656796151,False,Geometry,NSMR,0.010758087231306834,0.3369414529109219
URYDL,0.33360659045133406,False,Geometry,NSMR,0.0033348624595878618,0.3369414529109219
IL1L,0.32898828179999984,False,Geometry,NSMR,0.007953171110922086,0.3369414529109219
URBL,0.3225805796276164,False,Geometry,NSMR,0.014360873283305542,0.3369414529109219
OLQDR,0.31741467091078207,False,Geometry,NSMR,0.019526782000139853,0.3369414529109219
OLQDL,0.31833040654417194,False,Geometry,NSMR,0.018611046366749984,0.3369414529109219
RMER,0.3136130350439551,False,Geometry,NSMR,0.023328417866966822,0.3369414529109219
OLQVR,0.31008932243258835,False,Geometry,NSMR,0.02685213047833357,0.3369414529109219
URYVL,0.3111289757122101,False,Geometry,NSMR,0.025812477198711825,0.3369414529109219
RMED,0.28479290034465204,False,Geometry,NSMR,0.05214855256626988,0.3369414529109219
RMEL,0.2834693633065301,False,Geometry,NSMR,0.053472089604391815,0.3369414529109219
CEPVR,0.27516147621765463,False,Geometry,NSMR,0.06177997669326729,0.3369414529109219
OLQVL,0.2750338479605861,False,Geometry,NSMR,0.061907604950335815,0.3369414529109219
CEPVL,0.22609984692340096,False,Geometry,NSMR,0.11084160598752096,0.3369414529109219
SAAVR,0.21336347532005392,False,Geometry,NSMR,0.123577977590868,0.3369414529109219
RID,0.20724417598610903,False,Geometry,NSMR,0.1296972769248129,0.3369414529109219
SMDVR,0.17694057075640277,False,Geometry,NSMR,0.16000088215451916,0.3369414529109219
URXR,0.17226687262868134,False,Geometry,NSMR,0.16467458028224058,0.3369414529109219
RIAR,0.17386553862120308,False,Geometry,NSMR,0.16307591428971885,0.3369414529109219
AVAR,0.17015284807909334,False,Geometry,NSMR,0.16678860483182859,0.3369414529109219
SAAVL,0.1834817941205923,False,Geometry,NSMR,0.15345965879032963,0.3369414529109219
CEPDR,0.16003255380683007,False,Geometry,NSMR,0.17690889910409185,0.3369414529109219
URXL,0.16254511615400072,False,Geometry,NSMR,0.1743963367569212,0.3369414529109219
CEPDL,0.1463089745948711,False,Geometry,NSMR,0.19063247831605082,0.3369414529109219
SMDDR,0.12908414804472879,False,Geometry,NSMR,0.20785730486619314,0.3369414529109219
RMEV,0.129232210943133,False,Geometry,NSMR,0.20770924196778892,0.3369414529109219
RIAL,0.13676329361823097,False,Geometry,NSMR,0.20017815929269095,0.3369414529109219
AVER,0.11466570733158625,False,Geometry,NSMR,0.22227574557933566,0.3369414529109219
AWAR,0.08171534027332553,False,Geometry,NSMR,0.2552261126375964,0.3369414529109219
SMDVL,0.09255585850665486,False,Geometry,NSMR,0.24438559440426705,0.3369414529109219
AVAL,0.08112567369587019,False,Geometry,NSMR,0.2558157792150517,0.3369414529109219
RMDL,0.04530332279155166,False,Geometry,NSMR,0.2916381301193703,0.3369414529109219
AIBR,0.03646543572053028,False,Geometry,NSMR,0.30047601719039163,0.3369414529109219
ASGR,0.018215819746072223,False,Geometry,NSMR,0.3187256331648497,0.3369414529109219
AVL,-0.02419905324167604,False,Geometry,NSMR,0.36114050615259796,0.3369414529109219
AVEL,-0.0032378504759606485,False,Geometry,NSMR,0.34017930338688257,0.3369414529109219
ASGL,-0.025693053484418357,False,Geometry,NSMR,0.3626345063953403,0.3369414529109219
ASHL,-0.050958236903355436,False,Geometry,NSMR,0.38789968981427736,0.3369414529109219
AIBL,-0.055461611203878554,False,Geometry,NSMR,0.39240306411480047,0.3369414529109219
AVHL,-0.0787495411283513,False,Geometry,NSMR,0.41569099403927323,0.3369414529109219
AWBL,-0.08948266324195152,False,Geometry,NSMR,0.42642411615287346,0.3369414529109219
RIVL,-0.0722872010415791,False,Geometry,NSMR,0.409228653952501,0.3369414529109219
AWCL,-0.10368210156075937,False,Geometry,NSMR,0.4406235544716813,0.3369414529109219
SMDDL,-0.1379622362335138,False,Geometry,NSMR,0.4749036891444357,0.3369414529109219
AVJR,-0.10273153162680598,False,Geometry,NSMR,0.4396729845377279,0.3369414529109219
AIZL,-0.10951633198536057,False,Geometry,NSMR,0.4464577848962825,0.3369414529109219
RIBL,-0.137284396415223,False,Geometry,NSMR,0.4742258493261449,0.3369414529109219
ASEL,-0.13526826575655754,False,Geometry,NSMR,0.47220971866747946,0.3369414529109219
AVDR,-0.12182082114005348,False,Geometry,NSMR,0.4587622740509754,0.3369414529109219
AVDL,-0.14314911652471304,False,Geometry,NSMR,0.480090569435635,0.3369414529109219
AVJL,-0.12589286431980157,False,Geometry,NSMR,0.4628343172307235,0.3369414529109219
RIVR,-0.1467170348185386,False,Geometry,NSMR,0.4836584877294605,0.3369414529109219
AIZR,-0.1695007811846554,False,Geometry,NSMR,0.5064422340955773,0.3369414529109219
AUAR,-0.23879118432562116,False,Geometry,NSMR,0.5757326372365431,0.3369414529109219
AUAL,-0.22156943689901057,False,Geometry,NSMR,0.5585108898099325,0.3369414529109219
RICR,-0.21099843400573515,False,Geometry,NSMR,0.5479398869166571,0.3369414529109219
RICL,-0.2710408504346864,False,Geometry,NSMR,0.6079823033456083,0.3369414529109219
M5,-0.29240822638257424,False,Geometry,NSMR,0.6293496792934962,0.3369414529109219
AIML,-0.9078165177744961,False,Geometry,NSMR,1.2447579706854182,0.3369414529109219
AIMR,-0.34552222271718186,False,Geometry,NSMR,0.6824636756281037,0.3369414529109219
FLPL,-0.3400695850357605,False,Geometry,NSMR,0.6770110379466825,0.3369414529109219
ADEL,-0.3352203804416202,False,Geometry,NSMR,0.6721618333525421,0.3369414529109219
VB02,-0.3688973930892218,False,Geometry,NSMR,0.7058388460001437,0.3369414529109219
ADAL,-0.33794337718812356,False,Geometry,NSMR,0.6748848300990455,0.3369414529109219
I1R,0.3325948004005033,False,Geometry,I2L,0.003112724101753561,0.3357075245022569
IL2DL,0.348906884353918,False,Geometry,I2L,-0.013199359851661097,0.3357075245022569
I2R,0.3342428715589729,False,Geometry,I2L,0.0014646529432839617,0.3357075245022569
I3,0.3464741579001713,False,Geometry,I2L,-0.010766633397914394,0.3357075245022569
NSMR,0.33655207809670956,False,Geometry,I2L,-0.0008445535944526794,0.3357075245022569
MCL,0.33572631956653665,True,Geometry,I2L,-1.8795064279764073e-05,0.3357075245022569
NSML,0.3346655084073015,True,Geometry,I2L,0.0010420160949553559,0.3357075245022569
M4,0.35057806646126605,False,Geometry,I2L,-0.014870541959009165,0.3357075245022569
M3R,0.3427959139605971,False,Geometry,I2L,-0.007088389458340227,0.3357075245022569
M3L,0.3402737156363926,True,Geometry,I2L,-0.0045661911341357,0.3357075245022569
IL2VL,0.3356003227526578,False,Geometry,I2L,0.00010720174959910622,0.3357075245022569
IL1R,0.3417076078569229,False,Geometry,I2L,-0.006000083354666008,0.3357075245022569
OLLL,0.3417597831352663,False,Geometry,I2L,-0.0060522586330094,0.3357075245022569
IL2L,0.3395224008043409,False,Geometry,I2L,-0.0038148763020839915,0.3357075245022569
URBR,0.3368370133507018,False,Geometry,I2L,-0.0011294888484449372,0.3357075245022569
OLLR,0.33729333698341096,False,Geometry,I2L,-0.0015858124811540808,0.3357075245022569
IL1DL,0.3400001873738102,False,Geometry,I2L,-0.004292662871553332,0.3357075245022569
IL1DR,0.3358980811125651,False,Geometry,I2L,-0.00019055661030820126,0.3357075245022569
